Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
06-Mar-2026,"INR 13,905,413",365.0,Bikram Keshari Malla,06-Mar-2026 03:17 PM,SULIAPADA.pdf (80.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 17.02.2026,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114167_16,04/OPHWC/2025-26,"Constn. of 6 nos. F type Qtrs. at Suliapada PS, Mayurbhanj",1.0,2971363.0,DHARANIDHAR SETHY,INR,"13,905,413",1,2970102,BINAYA KUMAR ROUT,16-Jun-2025 10:25 PM,Rejected-Finance,DUE TO L1 BIDDER AND SUBMITTED FALSE AND FABRICATED EXPERIENCE CERTIFICATE SO L4 BIDDER IS SC BIDDER GET WORK AT L1 RATE,06-Mar-2026 03:14 PM,Finance,financial bid opened,Bikram Keshari Malla,09-Jul-2025 12:39 PM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,08-Jul-2025 06:50 PM,09-Jul-2025 10:30 AM,techsummary_542160.pdf (381.37 KB),Technical,NINE BIDDER HAVE PARTCIPATED,Bikram Keshari Malla,21-Jun-2025 12:13 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,06-Mar-2026 03:14 PM,finsummary_542160.pdf (358.64 KB),AOC,"Constn. of 6 nos. F type Qtrs. at Suliapada PS, Mayurbhanj",Building Work,Please refer Tender documents. ,NA ,"1,63,57,385",Civil Works - Buildings,NA ,Tender,90.0,365.0,Mayurbhanj,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"1,63,600",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,04-Jun-2025 04:00 PM,20-Jun-2025 10:30 AM,04-Jun-2025 04:00 PM,19-Jun-2025 05:00 PM,NA ,NA ,04-Jun-2025 04:00 PM,19-Jun-2025 05:00 PM,09-Jul-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,04/OPHWC/2025-26,2025_OSPHW_114167_16,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,2,2973568,BISWAJIT ROUT,19-Jun-2025 02:22 PM,Rejected-Finance,DUE TO L3 BIDDER,06-Mar-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,3,2971363,DHARANIDHAR SETHY,18-Jun-2025 12:18 PM,Accepted-AOC,QUALIFIED BIDDER,06-Mar-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2972252,"Rabinarayan Das, Proprietor of Nilachakra Enterprises",18-Jun-2025 07:52 PM,Rejected-Finance,DUE TO L3 BIDDER,06-Mar-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,2973558,SANDEEB MOHAPATRA,19-Jun-2025 01:51 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,08-Jul-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,2970962,SIBA HANSDA,19-Jun-2025 02:23 PM,Rejected-Finance,DUE TO L3 BIDDER,06-Mar-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,2963188,SRI PRADIP KUMAR BHUJABAL,17-Jun-2025 08:23 PM,Rejected-Finance,DUE TO L1 BIDDER BUT L4 BIDDER IS SC BIDDER GET WORK AT L1 RATE,06-Mar-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,2969934,SUDARSAN PUTHAL,16-Jun-2025 07:31 PM,Rejected-Finance,DUE TO L2 BIDDER,06-Mar-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,9,2973827,SUMAN KUMAR SAHU,19-Jun-2025 04:33 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,08-Jul-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
