Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Price Bid of the above bidders downloaded.,Ashok Kumar Behera,15-Jan-2026 01:51 PM,finance_554317.pdf,BOQ Comparative Chart,BISWANATH MARNDI,Internal,SE MALKANGIRI R AND B DIVISION DAO MALKANGIRI R AND B DIVISION AND EE OF JEYPORE R AND B CIRCLE,Ashok Kumar Behera,29-Dec-2025 04:58 PM,31-Dec-2025 11:00 AM,techsummary_554317.pdf (942.03 KB),26-Mar-2026,"INR 35,790,705",330.0,Biswanath Marndi,26-Mar-2026 11:42 AM,TransitAOC.pdf (3327.00 KB),FIRST LOWEST BID OF SRI PRAFULLA KUMAR PANDA.,1,3120853,PRAFULLA KUMAR PANDA,09-Oct-2025 07:54 PM,Accepted-AOC,FIRST LOWEST BID OF SRI PRAFULLA KUMAR PANDA.,26-Mar-2026 11:42 AM,1.0,3120853.0,PRAFULLA KUMAR PANDA,INR,"35,790,705",BISWANATH MARNDI,Internal,,Biswanath Marndi,26-Mar-2026 11:39 AM,finsummary_554317.pdf (2750.60 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2025_EICCL_118746_1,CCEJC R AND B 10/2025-26,CONSTRUCTION OF TRANSIT HOUSE G PLUS 2 AT MALKANGIRI,Technical,ABOVE BIDDERS ARE PROVISIONALLY QUALIFIED FOR TECHNICAL EVALUATION.,Biswanath Marndi,14-Oct-2025 04:50 PM,technical_554317.pdf,AOC,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,26-Sep-2025 05:00 PM,13-Oct-2025 11:00 AM,26-Sep-2025 05:00 PM,10-Oct-2025 05:00 PM,NA ,NA ,26-Sep-2025 05:00 PM,10-Oct-2025 05:00 PM,31-Dec-2025 11:00 AM,CONSTRUCTION OF TRANSIT HOUSE G PLUS 2 AT MALKANGIRI,CIVIL WORKS,Please refer Tender documents. ,NA ,"4,21,01,759",Civil Works - Buildings,BUILDING ,Tender,90.0,330.0,MALKANGIRI,764045.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC",CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,"4,21,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,CCEJC R AND B 10/2025-26,2025_EICCL_118746_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3118437,PRAKASH KUMAR NAHAK,09-Oct-2025 12:57 AM,Rejected-Finance,SECOND LOWEST BIDDER,26-Mar-2026 11:39 AM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3121913,PRIYABRATA ROUT,10-Oct-2025 01:19 PM,Rejected-Technical,DTCN CLAUSE NO 116 (III) AND 117(K),29-Dec-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3120688,SRI RABINDRA KUMAR BHOL,09-Oct-2025 08:34 PM,Rejected-Technical,DTCN CLAUSE NO 116 (III) AND 117(K),29-Dec-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3122104,SRI SANJAY SARKAR,10-Oct-2025 04:59 PM,Rejected-Technical,116(III) AND 115(F) OF DTCN.,29-Dec-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
