EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,03,662",No,fixed,,Nil,Nil,"CSO-CUM-DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA","OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA",1,Fee/PreQual/Technical,.pdf,Level-II Transport Contractor Jharsuguda MPL,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2244 dt. 04.07.2025,2025_OSCSC_115355_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Jharsuguda MPL,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Jhasuguda MPL,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Jharsuguda MPL ,NA ,0.0,Handling and Transportation,NA ,Tender,610.0,NA ,"OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA",768204.0,NA ,NA ,NA ,"MINI CONFERENCE HALL OF COLLECTORATE , JHARSUGUDA",No ,No,10-Jul-2025 09:00 AM,29-Jul-2025 11:00 AM,10-Jul-2025 09:00 AM,28-Jul-2025 05:30 PM,10-Jul-2025 09:00 AM ,28-Jul-2025 05:00 PM ,10-Jul-2025 09:00 AM,28-Jul-2025 05:30 PM,07-Aug-2025 11:30 AM,1,ICICI BANK,1.0,AMENDMENT NOTICE,Other,,AOC,21-Mar-2026,INR 31.27,380.0,Durga Charan Beshra,21-Mar-2026 12:49 PM,JHARSUGUDAMPL.pdf (606.00 KB),SELECTED IN FINANCIAL BID,1,3000891,ASHOK KUMAR LODHA,28-Jul-2025 10:21 AM,Accepted-AOC,SELECTED,21-Mar-2026 12:49 PM,Finance,SELECTED IN FINANCIAL BID,Durga Charan Beshra,21-Mar-2026 12:43 PM,finance_545587.pdf,BOQ Comparative Chart,COLLECTOR JHARSUGUDA,Internal,RTO JHARSUGUDA DSWO JHARSUGUDA DLO JHARSUGUDA CSO JHARSUGUDA,Durga Charan Beshra,06-Aug-2025 06:10 PM,07-Aug-2025 11:30 AM,techsummary_545587.pdf (816.12 KB),COLLECTOR,Internal,RTO DLO DSWO,Durga Charan Beshra,21-Mar-2026 12:47 PM,finsummary_545587.pdf (1071.77 KB),Technical,TENDER DOCUMENT RECEIVED,Durga Charan Beshra,06-Aug-2025 06:05 PM,technical_545587.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2025_OSCSC_115355_1,2244 dt. 04.07.2025,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Jharsuguda MPL,1.0,3000891.0,ASHOK KUMAR LODHA,INR,31.27,AOC
,,,,,,,,2,Finance,.xls,Financial BId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,2,3005635,JAI BAJRANGBALI TRANSPORT,27-Jul-2025 10:09 PM,Not Admitted-Finance,Not qualified for AOC,21-Mar-2026 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
