Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Chief Construction Engineer,"O/o CCE,R.W Circle,Kendrapara-Jajpur",1.0,ICICI BANK,Construction of Bridge over Safei Nallah at 0.900km on NH-5 to Sapanpur road in the Dist. of Jajpur.,Construction of Bridge work under BSY.,please refer tender documents ,NA ,"2,99,95,000",Civil Works - Bridges,NA ,Tender,90.0,360.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,"10,000",0.0,Nil,Nil,No,18-Aug-2023 02:00 PM,29-Aug-2023 11:30 AM,18-Aug-2023 02:00 PM,28-Aug-2023 05:00 PM,18-Aug-2023 02:00 PM ,28-Aug-2023 02:00 PM ,18-Aug-2023 02:00 PM,28-Aug-2023 05:00 PM,15-Sep-2023 11:00 AM,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-22/23,2023_CERWI_92429_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"2,99,950",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Labor License",AOC,CCE,Internal,,Satyajit Dalai,20-Mar-2026 01:47 PM,finsummary_448729.pdf (116.93 KB),20-Mar-2026,"INR 28,179,997.01",360.0,Satyajit Dalai,20-Mar-2026 01:53 PM,WOSafeinallah.pdf (306.00 KB),The work has been awarded to Ashish Kumar Samal,Technical,03 no of bidders have participated,Puspanjali Behera,29-Aug-2023 06:24 PM,,1.0,2221991.0,ASISHA KUMAR SAMAL,28-Aug-2023 04:28 PM,Accepted-AOC,The work has been awarded to Ashish Kumar Samal,20-Mar-2026 01:53 PM,Finance,03 no of bidders have participated,Puspanjali Behera,16-Sep-2023 02:16 PM,,BOQ Comparative Chart,1.0,2221991.0,ASISHA KUMAR SAMAL,INR,"28,179,997.01",CE RW I||RWCIRCLE-KENDRAPARA,2023_CERWI_92429_2,Tender Online RCK-22/23,Construction of Bridge over Safei Nallah at 0.900km on NH-5 to Sapanpur road in the Dist. of Jajpur.,Chief Construction Engineer,Internal,,Puspanjali Behera,11-Sep-2023 06:31 PM,15-Sep-2023 11:00 AM,techsummary_448729.pdf (365.43 KB),AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship , Affidavit of Correctness Certificate undertaking duly filled, all affidavits",AOC,,,,,,,,,,,,,,,,,,,2.0,2221217.0,SAMRAT PARIDA,28-Aug-2023 01:18 PM,Rejected-Finance,L2 Bidder,20-Mar-2026 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"ATO , Work Experience Work in Hand, Machineries and required document as per DTCN",AOC,,,,,,,,,,,,,,,,,,,3.0,2219341.0,YASHOBANTA NAYAK,27-Aug-2023 12:34 PM,Rejected-Finance,L3 bidder,20-Mar-2026 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
