S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,Improvement of road from Pragati Vihar Plot no. 209/2112 up to Damana Main Road in Ward No. 06,Improvement of road from Pragati Vihar Plot no. 209/2112 up to Damana Main Road in Ward No. 06,Please refer Tender documents. ,NA ,"49,54,459",Civil Works - Roads,NA ,Tender,120.0,90.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, BMC Icomc Tower ",05-Dec-2025 04:00 PM ,"Central Tender Cell,BMC",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,29-Nov-2025 11:30 AM,12-Dec-2025 11:30 AM,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,29-Nov-2025 11:30 AM ,05-Dec-2025 11:30 AM ,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, BMC Icomc Tower","6,000",0.0,Nil,Nil,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,2025_ORULB_122150_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"49,600",Yes,fixed,,Nil,Nil,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Mar-2026 10:31 AM,techsummary_567850.pdf (3214.42 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Mar-2026 10:39 AM,finsummary_567850.pdf (5474.65 KB),Finance,19 bids opened successfully,Taras Marandi,12-Dec-2025 01:42 PM,finance_567850.pdf,BOQ Comparative Chart,02-Mar-2026,"INR 4,969,907",90.0,Lipsa Parida,02-Mar-2026 10:43 AM,Workorder_48_11.pdf (458.00 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_122150_11,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,Improvement of road from Pragati Vihar Plot no. 209/2112 up to Damana Main Road in Ward No. 06,1.0,3287143.0,RAJASHREE DASH,INR,"4,969,907",1,3281433,AMAL KIRAN SATAPATHY,05-Dec-2025 01:10 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3285012,AMIN BARISAL,06-Dec-2025 08:08 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3283378,BHABANI SANKAR MALLIA,05-Dec-2025 10:23 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3288297,BIBHU PRASANNA MOHANTY,11-Dec-2025 02:34 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3285119,BIJAYA KETAN PRADHAN,06-Dec-2025 09:54 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3290176,BIJAYA KUMAR PARIDA,08-Dec-2025 06:00 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3284340,KALPATARU DAS,06-Dec-2025 02:41 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3289175,M/S OMM SAI ASSOCIATES,08-Dec-2025 02:38 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3295428,PRAMOD KUMAR DAS,11-Dec-2025 02:33 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3295662,PRIME ENGINEERING CONSTRUCTION,11-Dec-2025 03:38 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3281375,RABINARAYAN SAHOO,11-Dec-2025 04:25 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3287143,RAJASHREE DASH,07-Dec-2025 09:47 PM,Accepted-AOC,L1 bidder,02-Mar-2026 10:43 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3291035,RAJENDRA KUMAR MALLICK,09-Dec-2025 04:35 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3295375,RAJESH KUMAR MOHANTY,11-Dec-2025 02:11 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3291118,SAMBHU NATH SWAIN,10-Dec-2025 01:28 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3295688,SAMRAT KUMAR MOHANTY,11-Dec-2025 04:07 PM,Rejected-Finance,Rejected,02-Mar-2026 10:39 AM,AOC
