Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Repair and Renovation of Way Side Amenity Centre at Nakchi in Angul Dist.,Repair and Renovation of Way Side Amenity Centre at Nakchi in Angul Dist.,As per DTCN ,NA ,"27,59,000",Civil Works - Buildings,NA ,Tender,180.0,45.0,Nakchi in Angul,759126.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"27,590",Yes,fixed,,Nil,Nil,17-Dec-2025 09:00 AM,26-Dec-2025 11:30 AM,17-Dec-2025 09:00 AM,24-Dec-2025 05:00 PM,17-Dec-2025 09:00 AM ,21-Dec-2025 05:00 PM ,17-Dec-2025 09:00 AM,24-Dec-2025 05:00 PM,1.0,Repair and Renovation of Way Side Amenity Centre at Nakchi in Angul Dist.,Date,,Odisha Tourism Devl. Corp.,BP-I/23/2025-26 Dt. 29.11.2025,2025_OTDC_123340_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000","1,080",Nil,Nil,No,1.0,ICICI BANK,AOC,1,3325082,ANJALI SAHOO,23-Dec-2025 06:41 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 02:29 PM,S BEHERA,Internal,"S JENA, A S SWAIN",Subrat Kumar Jena,02-Mar-2026 02:29 PM,finsummary_572003.pdf (465.76 KB),Finance,BIDDER LIST,Subrat Kumar Jena,18-Jan-2026 01:54 PM,finance_572003.pdf,BOQ Comparative Chart,02-Mar-2026,"INR 2,345,421.34",45.0,Subrat Kumar Jena,02-Mar-2026 02:33 PM,wacnakchiworkorder.pdf (698.00 KB),work order,S K Behera,Internal,"S.K.JENA, A.S. SWAIN, D. MALIK",Sunil Kumar Behera,20-Jan-2026 05:43 PM,techsummary_572003.pdf (1750.75 KB),1.0,3319132.0,Sandip Kumar Panda,INR,"2,345,421.34",Odisha Tourism Devl. Corp.,2025_OTDC_123340_1,BP-I/23/2025-26 Dt. 29.11.2025,Repair and Renovation of Way Side Amenity Centre at Nakchi in Angul Dist.,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3321843,ARABINDA SAHOO,22-Dec-2025 12:36 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3324468,BABULA KAANRA,23-Dec-2025 02:53 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3325244,DAMODAR BEHERA,24-Dec-2025 10:40 AM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3326206,DILIP KUMAR BARAL,24-Dec-2025 02:46 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3321336,RAJESH KUMAR PARIDA,22-Dec-2025 09:43 AM,Rejected-AOC,unsuccessful bidder,02-Mar-2026 02:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3319132,Sandip Kumar Panda,20-Dec-2025 01:15 PM,Accepted-AOC,successful bidder,02-Mar-2026 02:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3321146,SRI RABI NARAYAN SAHOO,24-Dec-2025 11:00 AM,Rejected-Technical,Not fulfilled all eligibility criteria,20-Jan-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
