Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, License as per DTCN",15-Oct-2025 11:00 AM,23-Oct-2025 05:30 PM,15-Oct-2025 11:00 AM,23-Oct-2025 05:00 PM,15-Oct-2025 11:00 AM ,22-Oct-2025 05:00 PM ,15-Oct-2025 11:00 AM,23-Oct-2025 05:00 PM,S/R to PWD road to Badamanga road for the year 2025-26,S/R to PWD road to Badamanga road for the year 2025-26,Please refer Tender documents. ,NA ,"33,61,000",Civil Works - Roads,NA ,Tender,90.0,NA ,Kendrapda,754212.0,NA ,NA ,NA ,"S.E R.W Division-II, Kendrapara, near New Medical",No ,No,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,E PROCUREMENT NOTICE NO.RWD-II/KPD-7/25-26,2025_CERWI_119486_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"33,610",Yes,fixed,,Nil,Nil,"S.E R.W Division-II, Kendrapara, near New Medical","S.E R.W Division-II, Kendrapara, near New Medical",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,AOC,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,2025_CERWI_119486_5,E PROCUREMENT NOTICE NO.RWD-II/KPD-7/25-26,S/R to PWD road to Badamanga road for the year 2025-26,"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,11-Dec-2025 03:46 PM,finsummary_556016.pdf (266.71 KB),Finance,Admitted,Suraj Biswal,11-Dec-2025 03:12 PM,finance_556016.pdf,BOQ Comparative Chart,1.0,3139020.0,MAHESWAR DAS,INR,"2,857,404",1,3140672,ABHAYA KUMAR DAS,21-Oct-2025 06:40 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,01-Mar-2026,"INR 2,857,404",60.0,Suraj Biswal,01-Mar-2026 05:47 PM,badamanga.pdf (404.00 KB),"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,11-Dec-2025 03:25 PM,techsummary_556016.pdf (266.71 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3137916,ABINASH KUMAR MOHANTY,20-Oct-2025 03:24 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3145294,ABINASH MALLIK,23-Oct-2025 01:04 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3135265,ABINASH MOHANTY,19-Oct-2025 11:35 AM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3146210,ADHAR KUMAR SAMAL,23-Oct-2025 04:41 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3144466,AMIYA KUMAR BEHURA,23-Oct-2025 01:40 AM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3144843,ANIL KUMAR DAS,23-Oct-2025 01:48 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3130182,ANIL KUMAR SETHI,23-Oct-2025 03:30 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3138567,ANIL KUMAR SWAIN,20-Oct-2025 04:45 PM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3132094,ANUSAYA PARIDA,17-Oct-2025 11:34 AM,Rejected-Finance,Not Qualified,11-Dec-2025 03:46 PM,,,,,,,,,,,,,AOC
