Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
APPOINTMENT OF THIRD-PARTY INSPECTION AGENCY (TPIA) FOR Construction of Distribution system for 12155.80 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 45.570 km to 49.810 km through Under Ground Pipe Line Irri,APPOINTMENT OF THIRD-PARTY INSPECTION AGENCY (TPIA) FOR Construction of Distribution system for 12155.80 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 45.570 km to 49.810 km through UGPL,Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,90.0,810.0,"CCE, ABP, SALAPADA",758020.0,NA ,NA ,NA ,"CCE, ABP, SALAPADA",No ,No,"CCE, ABP, SALAPADA","CCE, ABP, SALAPADA",1.0,ICICI BANK,"CCE,Anandapur Barrage Project||CCE,Anandapur",CCEABP-13 of 2025-26,2025_CCEAB_120263_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,29-Oct-2025 11:30 AM,19-Nov-2025 11:30 AM,29-Oct-2025 11:30 AM,18-Nov-2025 05:00 PM,29-Oct-2025 11:30 AM ,04-Nov-2025 05:00 PM ,29-Oct-2025 11:30 AM,18-Nov-2025 05:00 PM,08-Dec-2025 11:30 AM,AOC,CCEABP,Internal,,Manas Ranjan Mandal,18-Mar-2026 06:18 PM,finsummary_559432.pdf (672.46 KB),"CCE,Anandapur Barrage Project||CCE,Anandapur",2025_CCEAB_120263_1,CCEABP-13 of 2025-26,APPOINTMENT OF THIRD-PARTY INSPECTION AGENCY (TPIA) FOR Construction of Distribution system for 12155.80 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 45.570 km to 49.810 km through Under Ground Pipe Line Irri,Technical,Summary Uploaded,Manas Ranjan Mandal,19-Nov-2025 12:26 PM,technical_559432.pdf,1.0,3228132.0,M/s. CADD CONSULTING ENGINEERS PRIVATE LIMITED,INR,"6,234,500",18-Mar-2026,"INR 6,234,500",810.0,Manas Ranjan Mandal,18-Mar-2026 06:25 PM,AOCCAD.pdf (673.00 KB),1,3222164,ALFRED H KNIGHT INDIA PRIVATE LIMITED,17-Nov-2025 06:26 PM,Rejected-AOC,2ND LOWEST,18-Mar-2026 06:25 PM,Finance,Summary uploaded,Manas Ranjan Mandal,08-Dec-2025 11:55 AM,finance_559432.pdf,BOQ Comparative Chart,"CCE, ABP",Internal,,Manas Ranjan Mandal,06-Dec-2025 04:02 PM,08-Dec-2025 11:30 AM,techsummary_559432.pdf (560.97 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3226860,ARKITECHNO Consultants (India) Pvt. Ltd.,17-Nov-2025 05:36 PM,Rejected-Technical,Not qualify in technical evaluatio,06-Dec-2025 04:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3235014,Choice Consultancy Services Private Limited,18-Nov-2025 03:37 PM,Rejected-AOC,3RD LOWEST,18-Mar-2026 06:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3231228,IRCLASS SYSTEMS AND SOLUTIONS PRIVATE LIMITED,18-Nov-2025 04:21 PM,Rejected-Technical,Not qualify in technical evaluation,06-Dec-2025 04:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3228132,M/s. CADD CONSULTING ENGINEERS PRIVATE LIMITED,18-Nov-2025 03:02 PM,Accepted-AOC,1ST LOWEST,18-Mar-2026 06:25 PM,,,,,,,,,,,,,,AOC
