Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.xls,boq,EXECUTIVE OFFICER NAC DASPALLA,NAC OFFICE DASPALLA,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Daspalla NAC,NAC-Daspalla/02/2025-26,2025_ORULB_121286_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Completion of Community hall at Jagapur in Ward no. 12 of NAC Daspalla,Completion of Community hall at Jagapur in Ward no. 12 of NAC Daspalla,Please refer Tender documents. ,NA ,"5,08,474",Civil Works - Roads,NA ,Tender,180.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,21-Nov-2025 09:00 AM,05-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,NA ,NA ,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,"5,085",Yes,fixed,,Nil,Nil,AOC,"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,02-Feb-2026 11:39 AM,techsummary_564804.pdf (1069.59 KB),"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,02-Feb-2026 12:47 PM,finsummary_564804.pdf (1069.59 KB),Finance,ok,AVINASH MOHANTY,01-Feb-2026 12:18 PM,,BOQ Comparative Chart,24-Feb-2026,"INR 432,254",90.0,AVINASH MOHANTY,05-Mar-2026 03:35 PM,work32.pdf (1314.00 KB),1.0,3273761.0,CHITTA RANJAN MOHANTY,INR,"432,254",Municipal Bodies||Daspalla NAC,2025_ORULB_121286_32,NAC-Daspalla/02/2025-26,Completion of Community hall at Jagapur in Ward no. 12 of NAC Daspalla,1,3273761,CHITTA RANJAN MOHANTY,03-Dec-2025 03:30 PM,Accepted-AOC,lotery,05-Mar-2026 03:35 PM,AOC
,,.pdf,All tender Documents.,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3269128,JANARDAN NAYAK,01-Dec-2025 11:44 AM,Rejected-AOC,lotery,05-Mar-2026 03:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3273731,KALYANI BEHERA,03-Dec-2025 04:32 PM,Rejected-AOC,lotery,05-Mar-2026 03:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3272971,PURNA CHANDRA DASH,02-Dec-2025 11:44 PM,Rejected-AOC,lotery,05-Mar-2026 03:35 PM,AOC
