Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"4,000",Nil,Nil,No,"7,300",Yes,fixed,,Nil,Nil,JJPR-1/24-25 Detail Geo-Technical investigation of field exploration for with field In-Situ testing and laboratory testing for Construction of Bridge over Kanti Escape.,Detail Geo-Technical investigation,Please refer Tender documents. ,NA ,"7,22,680",Civil Works - Others,NA ,Tender,90.0,180.0,Akhuapada,756122.0,NA ,NA ,NA ,"O/o the SE, Jajpur Irrigation Division, Jajpur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GSTIN, RC, Documents related to EMD exemption",CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division,e-Procurement Notice No.19/ 2024-25,2025_CDJID_111757_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,"O/o the SE, Jajpur Irrigation Division, Jajpur",19-Mar-2025 10:00 AM,02-Apr-2025 11:30 AM,19-Mar-2025 10:00 AM,01-Apr-2025 05:00 PM,19-Mar-2025 10:00 AM ,25-Mar-2025 05:00 PM ,19-Mar-2025 10:00 AM,01-Apr-2025 05:00 PM,1.0,ICICI BANK,AOC,"SE, Jajpur Irrigation Division",Internal,"Estimator and DAO, Jajpur Irrigation Division",Antaryami Mohanty,09-Mar-2026 02:18 PM,finsummary_533647.pdf (205.14 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division,2025_CDJID_111757_1,e-Procurement Notice No.19/ 2024-25,JJPR-1/24-25 Detail Geo-Technical investigation of field exploration for with field In-Situ testing and laboratory testing for Construction of Bridge over Kanti Escape.,1.0,2873778.0,MECONS INDIA,INR,"614,350.1",Finance,Uploaded tender documents of all the bidders have been downloaded successfully.,Sarat Chandra Ghadei,03-Apr-2025 06:36 PM,finance_533647.pdf,BOQ Comparative Chart,09-Mar-2026,"INR 614,350.1",180.0,Antaryami Mohanty,09-Mar-2026 06:48 PM,JJPR_1.pdf (676.00 KB),Contract Awarded,1,2872228,ANUSUYA STRUCTURAL ENGINEERS PRIVATE LIMITED,28-Mar-2025 03:56 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,"SE, Jajpur Irrigation Division",Internal,"Estimator and DAO, Jajpur Irrigation Division",Antaryami Mohanty,09-Mar-2026 02:10 PM,techsummary_533647.pdf (205.14 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, No Relation Certificate, undertakings and any other documents as per SBD/DTCN",,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2874066,ASIAN GEOTECH RESEARCH SERVICES,01-Apr-2025 02:24 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2873778,MECONS INDIA,31-Mar-2025 12:51 PM,Accepted-AOC,Won the lottery,09-Mar-2026 06:48 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2872546,M/S B.P. FOUNDATION,28-Mar-2025 08:20 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2874248,M/s Suvadra Consultants,01-Apr-2025 04:08 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2874222,Subudhi Technoengineers Pvt Ltd,01-Apr-2025 01:02 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2872306,Utkal Infraprojects Pvt Ltd,01-Apr-2025 12:00 PM,Rejected-Finance,Did not win the lottery,09-Mar-2026 02:18 PM,,,,,,,AOC
