S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Keluapalli.,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Keluapalli.,Please refer Tender documents. ,NA ,"20,18,504",Electrical Works,NA ,Tender,90.0,365.0,Berhampur,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,"20,200",Yes,fixed,,Nil,Nil,04-Sep-2025 06:55 PM,13-Sep-2025 11:30 AM,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,04-Sep-2025 06:55 PM ,12-Sep-2025 04:00 PM ,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,"6,000",0.0,Nil,Nil,No,1.0,"DTCN, Modification",Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE RandB Divn No.I-BAM-04/2025-26,2025_EICCL_117661_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,23-Mar-2026 12:47 PM,techsummary_551436.pdf (771.10 KB),"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,23-Mar-2026 12:49 PM,finsummary_551436.pdf (771.10 KB),Finance,"6Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,15-Sep-2025 11:07 AM,finance_551436.pdf,BOQ Comparative Chart,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2025_EICCL_117661_18,SE RandB Divn No.I-BAM-04/2025-26,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Keluapalli.,1.0,3076890.0,S R INDUSTRIES,INR,"1,715,930",1,3076851,KK SERVICE,11-Sep-2025 07:18 PM,Rejected-AOC,reject in lottery,23-Mar-2026 12:52 PM,23-Mar-2026,"INR 1,715,930",365.0,Somanath Tripathy,23-Mar-2026 12:52 PM,1311.pdf (771.00 KB),Contract Awarded to Smt / Sri S.R Industries,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3076789,M/S FIRESTOP SALES AND SERVICES,12-Sep-2025 12:31 PM,Rejected-Technical,Rejected due to not submit proper authorization,23-Mar-2026 12:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3072814,M/S OM CONSTRUCTION,10-Sep-2025 07:18 PM,Rejected-Technical,Rejected due to not submit proper authorization,23-Mar-2026 12:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3076890,S R INDUSTRIES,11-Sep-2025 08:02 PM,Accepted-AOC,win in lottery,23-Mar-2026 12:52 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3077465,TOSHALI INDUSTRIES PRIVATE LIMITED,12-Sep-2025 01:20 PM,Rejected-Technical,Rejected due to not submit proper authorization,23-Mar-2026 12:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3077108,TRANSTECH SOLUTION,12-Sep-2025 12:17 PM,Rejected-Technical,Rejected due to not submit proper authorization,23-Mar-2026 12:47 PM,,,,,,,,AOC
