Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Scan copy of valid licence GSTN PAN affidavit and other document as per DTCN,"5,100",Yes,fixed,,Nil,Nil,27-Oct-2025 04:00 PM,07-Nov-2025 11:30 AM,27-Oct-2025 04:00 PM,06-Nov-2025 05:00 PM,NA ,NA ,27-Oct-2025 04:00 PM,06-Nov-2025 05:00 PM,Superintending Engineer M.I.Divn Ganjam II BAM,Superintending Engineer M.I.Divn Ganjam II BAM,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",GMID-II/07/2025-26,2025_CEMIB_120173_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Improvement to Check Dam over Balighai-II near village Sikharapalli in Chatrapur block,Improvement to Check Dam over Balighai-II near village Sikharapalli in Chatrapur block,Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Others,NA ,Tender,90.0,60.0,Superintending Engineer M.I.Divn Ganjam II BAM,760010.0,NA ,NA ,NA ,Superintending Engineer M.I.Divn Ganjam II BAM,No ,No,"4,000",0.0,Nil,Nil,No,AOC,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",2025_CEMIB_120173_2,GMID-II/07/2025-26,Improvement to Check Dam over Balighai-II near village Sikharapalli in Chatrapur block,SE MIDIVN GANJAM II BERHAMPUR,Internal,,Simachala Satapathy,06-Mar-2026 01:08 PM,finsummary_558871.pdf (27.68 KB),Finance,-,Simachala Satapathy,22-Dec-2025 04:55 PM,,BOQ Comparative Chart,1.0,3189037.0,RABINARAYAN SETHI,INR,"428,619",06-Mar-2026,"INR 428,619",60.0,Simachala Satapathy,06-Mar-2026 01:10 PM,1_balighai2sikarpalli.pdf (28.00 KB),1,3173027,Biduta Acharya,01-Nov-2025 08:00 PM,Rejected-AOC,-,06-Mar-2026 01:10 PM,SE MI DIVN GANJAM II BAM,Internal,,Simachala Satapathy,22-Dec-2025 05:18 PM,techsummary_558871.pdf (194.12 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3188516,CH. JANARDAN REDDY,06-Nov-2025 12:56 PM,Rejected-AOC,-,06-Mar-2026 01:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3188942,DEEPAK KUMAR BEHERA,06-Nov-2025 01:53 PM,Rejected-AOC,-,06-Mar-2026 01:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3189037,RABINARAYAN SETHI,06-Nov-2025 02:07 PM,Accepted-AOC,winner,06-Mar-2026 01:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3188612,RAJENDRA PATRA,06-Nov-2025 01:08 PM,Rejected-AOC,-,06-Mar-2026 01:10 PM,,,,,,,AOC
