S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,24-Dec-2025 03:55 PM,30-Dec-2025 11:30 AM,24-Dec-2025 03:55 PM,29-Dec-2025 05:00 PM,24-Dec-2025 03:55 PM ,27-Dec-2025 05:00 PM ,24-Dec-2025 03:55 PM,29-Dec-2025 05:00 PM,"28,240",Yes,fixed,,Nil,Nil,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",Odisha Tourism Devl. Corp.,BP-I/23/2025-26 Dt. 29.11.2025,2025_OTDC_123790_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000","1,080",Nil,Nil,No,Repair and Renovation of Way Side Amenity Centre at Sapnei Ghat on IB Bridge in Sambalpur Dist,Repair and Renovation of Way Side Amenity Centre at Sapnei Ghat on IB Bridge in Sambalpur Dist,As per DTCN ,NA ,"28,24,000",Civil Works - Buildings,NA ,Tender,180.0,45.0,Sapnei Ghat in Sambalpur,768001.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,AOC,S BEHERA,Internal,"S JENA, A S SWAIN",Subrat Kumar Jena,02-Mar-2026 02:42 PM,finsummary_573255.pdf (379.45 KB),Finance,BIDDER LIST,Subrat Kumar Jena,18-Jan-2026 12:05 PM,finance_573255.pdf,BOQ Comparative Chart,02-Mar-2026,"INR 2,400,676.41",45.0,Subrat Kumar Jena,02-Mar-2026 02:47 PM,wacsapneighatworkorder.pdf (834.00 KB),work order,1.0,3326549.0,Gourav Jain,24-Dec-2025 04:37 PM,Rejected-AOC,unsuccessful bidder,02-Mar-2026 02:47 PM,Odisha Tourism Devl. Corp.,2025_OTDC_123790_1,BP-I/23/2025-26 Dt. 29.11.2025,Repair and Renovation of Way Side Amenity Centre at Sapnei Ghat on IB Bridge in Sambalpur Dist,1.0,3337589.0,M/S SILICON INTERIORS,INR,"2,400,676.41",S.K. Behera,Internal,"D.MALIK, A.S.SWAIN, S.PRADHAN",Subrat Kumar Jena,31-Jan-2026 05:57 PM,techsummary_573255.pdf (214.47 KB),AOC
2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,3337589.0,M/S SILICON INTERIORS,29-Dec-2025 03:58 PM,Accepted-AOC,successful bidder,02-Mar-2026 02:47 PM,,,,,,,,,,,,,,,,AOC
,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
