Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Karmi oram,BDO sinapali",Internal,"ABDO,WEO,BFO,AEE,JE",Karmi Oram,31-Jan-2026 12:36 PM,techsummary_575403.pdf (359.91 KB),13-Mar-2026,"INR 1,326,745",270.0,Karmi Oram,16-Mar-2026 06:47 PM,ghantigudaworkorder.pdf (907.00 KB),work order,1,3365540,ALOK KABIR,25-Jan-2026 09:25 PM,Rejected-Finance,higher bidder,07-Mar-2026 09:36 AM,Finance,BIDS OPEN SUCCESSFULLY,Karmi Oram,31-Jan-2026 10:15 AM,finance_575403.pdf,BOQ Comparative Chart,1.0,3364955.0,SAILESH KUMAR PATEL,INR,"1,326,745",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,2026_PRSIN_124473_4,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,"Const of addl. Class Room (ACR) at Ghantiguda UGHS , Ghantiguda","Karmi oram,BDO sinapali",Internal,"WEO,ABDO,BFO,AEE,SO,JE,BDO",Karmi Oram,07-Mar-2026 09:36 AM,finsummary_575403.pdf (379.12 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,RC,affadavit,NRC,GST,BID security, etc.",1,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,2026_PRSIN_124473_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,12-Jan-2026 05:30 PM,28-Jan-2026 11:00 AM,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,12-Jan-2026 05:30 PM ,27-Jan-2026 05:30 PM ,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,"16,400",Yes,fixed,,Nil,Nil,BDO sinapali,AT-Panchayat Samiti Sinapali Dist-Nuapada,"Const of addl. Class Room (ACR) at Ghantiguda UGHS , Ghantiguda","Const of addl. Class Room (ACR) at Ghantiguda UGHS , Ghantiguda",Please refer Tender documents. ,NA ,"16,32,916",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sinapali,766108.0,NA ,NA ,NA ,Panchayat Samiti Sinapali,No ,No,AOC
,,,,,,,,,,,,,2,3364955,SAILESH KUMAR PATEL,24-Jan-2026 08:10 PM,Accepted-AOC,work order given to selected bidder,16-Mar-2026 06:47 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
