Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
15-Oct-2025,"INR 86,184,588.15",180.0,Sudarsan Sadangi,10-Mar-2026 08:01 PM,OrderNayagarh01.pdf (436.00 KB),ORDER,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,14-Oct-2025 07:24 PM,finsummary_529886.pdf (17372.14 KB),1,2854934,"m s mahabir borewell and equipments, prop.padmalava mallick",17-Mar-2025 01:37 PM,Accepted-AOC,L-1 Bidder,10-Mar-2026 08:01 PM,Technical,Two nos of bidders have participated,Sudarsan Sadangi,18-Mar-2025 02:42 PM,,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 08:47 PM,,BOQ Comparative Chart,Orissa Lift Irrigation Corporation,2025_OLIC_110547_5,1174 DT-11.02.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in NAYAGARH District Pkg-01 BID ID-65",1.0,2854934.0,"m s mahabir borewell and equipments, prop.padmalava mallick",INR,"86,184,588.15",CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 07:06 PM,07-Jul-2025 11:00 AM,techsummary_529886.pdf (12490.21 KB),AOC,1,ICICI BANK,19-Feb-2025 10:00 AM,18-Mar-2025 11:00 AM,19-Feb-2025 10:00 AM,17-Mar-2025 05:00 PM,19-Feb-2025 10:00 AM ,03-Mar-2025 05:00 PM ,19-Feb-2025 10:00 AM,17-Mar-2025 05:00 PM,07-Jul-2025 11:00 AM,"7,98,000",Yes,fixed,,Nil,Nil,"Installatin, Electrification, Energisation and Commissioning of Borewells in NAYAGARH District Pkg-01 BID ID-65","Installatin, Electrification, Energisation and Commissioning of Borewells in NAYAGARH District Pkg-01 BID ID-65",Please refer Tender Document DTCN ,NA ,"7,98,01,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,GANJAM,761026.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,"11,800",0.0,Nil,Nil,Yes,1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",Orissa Lift Irrigation Corporation,1174 DT-11.02.2025,2025_OLIC_110547_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,2859209,M/S ORISSA ENTERPRISES,17-Mar-2025 04:04 PM,Rejected-Finance,Rejected by Tender Committee,14-Oct-2025 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
