EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"21,190",Yes,fixed,,Nil,Nil,Municipal Bodies||Puri Municipality,P.M. 05/2025-26,2025_ORULB_122921_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF AND AFFIDAVIT and Others AS PER DTCN",1.0,ICICI BANK,16-Dec-2025 03:00 PM,30-Dec-2025 11:00 AM,16-Dec-2025 03:00 PM,29-Dec-2025 05:00 PM,NA ,NA ,16-Dec-2025 03:00 PM,29-Dec-2025 05:00 PM,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,Construction of C.C Road at Mangalaghat Dhoba Sahi in ward No-01,CIVIL,Please refer Tender documents. ,NA ,"21,18,979",Civil Works - Others,NA ,Tender,120.0,60.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,AOC,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,12-Mar-2026 07:15 PM,finsummary_570931.pdf (9079.00 KB),Municipal Bodies||Puri Municipality,2025_ORULB_122921_5,P.M. 05/2025-26,Construction of C.C Road at Mangalaghat Dhoba Sahi in ward No-01,1.0,3328220.0,KESHAB CHANDRA SETHI,INR,"1,801,343.65",Finance,"20 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,31-Dec-2025 05:53 PM,finance_570931.pdf,BOQ Comparative Chart,12-Mar-2026,"INR 1,801,343.65",60.0,Jayanta Kumar Maitra,12-Mar-2026 07:18 PM,ProceedingPMNo05Year25And26.pdf (9079.00 KB),1,3334564,BIRENDRA KUMAR MOHANTY,28-Dec-2025 08:03 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,12-Mar-2026 07:10 PM,techsummary_570931.pdf (9079.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3335694,BUDHANATH BEJA,29-Dec-2025 11:55 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3335548,GADADHAR PRADHAN,29-Dec-2025 10:41 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3329071,GOPAL KRUSHNA PRADHAN,28-Dec-2025 05:55 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3328220,KESHAB CHANDRA SETHI,27-Dec-2025 02:12 AM,Accepted-AOC,WON BY LOTTERY PROCESS,12-Mar-2026 07:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3325160,LAXMIDHARA BEHERA,27-Dec-2025 08:57 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3330789,MAA DAKHINAKALI HARDWARE STORE PROP KRUSHNACHANDRA MAHAPATRA,26-Dec-2025 08:57 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3332257,MAA DRAUPADI ENTERPRISES PROP. PRIYAJEET BISWAL,27-Dec-2025 06:18 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3333405,PRAMOD SAHOO,28-Dec-2025 05:03 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3330752,PRASANNAJIT MISHRA,26-Dec-2025 08:26 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3327493,RAKESH BISWAL,25-Dec-2025 02:25 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3335494,RAM NARAYAN SUBUDHI,29-Dec-2025 10:37 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3329450,RASHMI RANJAN MISHRA,29-Dec-2025 01:26 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3328341,SABITA SETHI,27-Dec-2025 01:03 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3332806,SANGEETA NAYAK,27-Dec-2025 10:30 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3333804,SANGRAM KUMAR BISWAL,28-Dec-2025 04:02 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3332997,SOUMYA RANJAN DAS,28-Dec-2025 09:37 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3336847,SUBRAT KUMAR DASH,29-Dec-2025 03:55 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3324714,SUSANTA PRADHAN,25-Dec-2025 01:43 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3321038,SUSHIL MUDULI,26-Dec-2025 10:00 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,12-Mar-2026 07:15 PM,,,,,,,AOC
