S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,3372505,ASWINI SINGH,29-Jan-2026 04:55 PM,Accepted-AOC,Successful,31-Mar-2026 06:13 PM,Municipal Bodies||Talcher Municipal Council,2026_ORULB_124574_12,TCRM-11/2025-26,Repair and Renovation of Badadanda Sahi AWC in W.No.1,1.0,3372505.0,ASWINI SINGH,INR,"278,690",31-Mar-2026,"INR 278,690",30.0,Pranati Nanda,31-Mar-2026 06:13 PM,awcwno1.pdf (390.00 KB),Finance,Two bids are accepted,Golak Bihari Sahoo,16-Feb-2026 01:01 PM,,BOQ Comparative Chart,Pabitra Bhutia,Internal,,Pranati Nanda,31-Mar-2026 06:08 PM,finsummary_575869.pdf (235.50 KB),Pabitra Bhutia,Internal,,Pranati Nanda,31-Mar-2026 06:06 PM,techsummary_575869.pdf (235.50 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of T.P., EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN","Executive Officer, Talcher Municipality","At - Municipal Office, P.O. Talcher Town, Dist.Angul","2,000",0.0,Nil,Nil,No,Repair and Renovation of Badadanda Sahi AWC in W.No.1,Repair and Renovation of Badadanda Sahi AWC in W.No.1,Please refer Tender documents. ,NA ,"3,10,000",Civil Works - Others,NA ,Tender,90.0,30.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,Talcher Municipality Office,No ,No,"3,100",Yes,fixed,,Nil,Nil,1,ICICI BANK,16-Jan-2026 04:00 PM,31-Jan-2026 11:00 AM,16-Jan-2026 04:00 PM,30-Jan-2026 05:00 PM,NA ,NA ,16-Jan-2026 04:00 PM,30-Jan-2026 05:00 PM,Municipal Bodies||Talcher Municipal Council,TCRM-11/2025-26,2026_ORULB_124574_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
2,3372255,M/S MANGALA ENGINEERING CONSTRUCTION AND CO,29-Jan-2026 02:26 PM,Rejected-AOC,Unsuccessful,31-Mar-2026 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
