S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3309203.0,ANIL KUMAR HOTA,INR,"48,090,706",CCE NC SBP,Internal,,Hemant Naik,15-Mar-2026 06:14 PM,finsummary_569238.pdf (1360.82 KB),Technical,FINANCIAL BID OPENED,Hemant Naik,20-Dec-2025 06:04 PM,,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,2025_EICCL_122540_1,CCENC (R AND B) /16/ 2025-26,Construction of 12 Nos D type Quarters for Revenue department near Nishamani High School at Bargarh in the District of Bargarh.,Finance,FINANCIAL BID OPENED,SUCHISMITA SAHU,22-Dec-2025 01:20 PM,,BOQ Comparative Chart,CCE NC SBP,Internal,,Hemant Naik,22-Dec-2025 12:15 PM,22-Dec-2025 01:00 PM,techsummary_569238.pdf (380.23 KB),1.0,3309203.0,ANIL KUMAR HOTA,19-Dec-2025 11:12 AM,Accepted-AOC,AGT DRAWN,15-Mar-2026 06:18 PM,15-Mar-2026,"INR 48,090,706",330.0,Hemant Naik,15-Mar-2026 06:17 PM,AGT12DQR.pdf (3681.00 KB),AGT DRAWN,AOC,04-Dec-2025 01:00 PM,20-Dec-2025 11:00 AM,04-Dec-2025 01:00 PM,19-Dec-2025 05:00 PM,04-Dec-2025 01:00 PM ,11-Dec-2025 05:00 PM ,04-Dec-2025 01:00 PM,19-Dec-2025 05:00 PM,22-Dec-2025 01:00 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,CCENC (R AND B) /16/ 2025-26,2025_EICCL_122540_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online Proof Copy of Tender Cost, Bid Security, GSTIN, PAN, R.C and Affidavit",1.0,ICICI BANK,"C.C.E, Northern R AND B Circle, SAMBALPUR","O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR","4,81,100",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,Construction of 12 Nos D type Quarters for Revenue department near Nishamani High School at Bargarh in the District of Bargarh.,BUILDING WORK,Please refer Tender documents. ,NA ,"4,81,00,326",Civil Works - Buildings,NA ,Tender,90.0,330.0,BARGARH,768028.0,NA ,NA ,NA ,"O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3315795.0,SUJAY SHRIMANTA BISHI,19-Dec-2025 02:40 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,15-Mar-2026 06:14 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Ownership of machineries, work experience and MOU for composite Building work etc",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work experience certificate and other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
