Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 06:27 PM,07-Jul-2025 11:00 AM,techsummary_529174.pdf (12490.21 KB),1.0,2847388.0,"m s mahabir borewell and equipments, prop.padmalava mallick",INR,"135,133,312.87",Orissa Lift Irrigation Corporation,2025_OLIC_110346_1,1071 DT-07.02.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in MAYURBHANJA District Pkg-01 (KARANJIA DIVISION) BID ID-51",1,2849445,M/A OOMKAR TECNICAL SERVICE (P) LTD,10-Mar-2025 04:55 PM,Rejected-Technical,Technically disqualified by Technical Committee,02-Jul-2025 06:27 PM,Technical,Three nos of bidders have participated,Sudarsan Sadangi,12-Mar-2025 12:39 PM,,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 07:57 PM,,BOQ Comparative Chart,15-Oct-2025,"INR 135,133,312.87",180.0,Sudarsan Sadangi,10-Mar-2026 08:07 PM,OrderMayurbhanja01.pdf (439.00 KB),ORDER,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,14-Oct-2025 10:08 PM,finsummary_529174.pdf (17372.14 KB),AOC,"11,800",0.0,Nil,Nil,Yes,"12,69,000",Yes,fixed,,Nil,Nil,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",1.0,ICICI BANK,Orissa Lift Irrigation Corporation,1071 DT-07.02.2025,2025_OLIC_110346_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,12-Feb-2025 10:00 AM,11-Mar-2025 11:00 AM,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,12-Feb-2025 10:00 AM ,25-Feb-2025 05:00 PM ,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,07-Jul-2025 11:00 AM,"Installatin, Electrification, Energisation and Commissioning of Borewells in MAYURBHANJA District Pkg-01 (KARANJIA DIVISION) BID ID-51","Installatin, Electrification, Energisation and Commissioning of Borewells in MAYURBHANJA District Pkg-01 (KARANJIA DIVISION) BID ID-51",Please refer Tender Document DTCN ,NA ,"12,68,86,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,MAYURBHANJA (KARANJIA),757037.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,AOC
,,,,,,,,,,,,,,,,2,2847388,"m s mahabir borewell and equipments, prop.padmalava mallick",10-Mar-2025 11:52 AM,Accepted-AOC,L-1 Bidder,10-Mar-2026 08:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2846991,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,10-Mar-2025 02:56 PM,Rejected-Finance,Rejected by Tender Committee,14-Oct-2025 10:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
