S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,000",0.0,Nil,Nil,No,"5,933",Yes,percentage,1.0%,Nil,Nil,EXECUTIVE OFFICER,ATTABIRA NAC,Municipal Bodies||Attabira NAC,05/2025-26,2025_ORULB_122315_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of kitchen shed front at Baiman tikra Kalyan Mandap.in Ward No-8 of Attabira NAC,Construction of kitchen shed front at Baiman tikra Kalyan Mandap.in Ward No-8 of Attabira NAC,building ,NA ,"5,93,318",Civil Works - Buildings,NA ,Tender,120.0,1.0,ATTABIRA NAC,768027.0,NA ,NA ,NA ,ATTABIRA NAC,No ,No,02-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,02-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,NA ,NA ,02-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,1.0,1st corrigendum,Date,,AOC,CHAIRPERSON,Internal,cp eo aee me sto,Narendra Padhan,09-Mar-2026 08:23 PM,finsummary_568398.pdf (468.75 KB),CHAIRPERSON,Internal,cp eo aee me,Narendra Padhan,09-Mar-2026 08:20 PM,techsummary_568398.pdf (468.75 KB),1.0,3318261.0,CHETAN SHARMA,INR,0,Municipal Bodies||Attabira NAC,2025_ORULB_122315_20,05/2025-26,Construction of kitchen shed front at Baiman tikra Kalyan Mandap.in Ward No-8 of Attabira NAC,1.0,3318261.0,CHETAN SHARMA,20-Dec-2025 12:36 PM,Accepted-AOC,accepted,09-Mar-2026 08:25 PM,09-Mar-2026,"INR 592,642.567",1.0,Narendra Padhan,09-Mar-2026 08:25 PM,20.pdf (469.00 KB),accepted,Finance,accepted,Narendra Padhan,09-Mar-2026 08:18 PM,finance_568398.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,3319386.0,Kshiresh Chandra Urma,INR,"592,642.567",,,,,2.0,3319386.0,Kshiresh Chandra Urma,20-Dec-2025 03:59 PM,Accepted-AOC,accepted,09-Mar-2026 08:25 PM,,,,,,,,,,,,,,AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
