Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
BDO,Internal,"AEE, JE, BFO",PARSURAM KONHAR,08-Oct-2025 05:11 PM,techsummary_552193.pdf (5163.86 KB),06-Mar-2026,"INR 980,068.149",270.0,SANTOSH BAGHSINGH,06-Mar-2026 08:11 PM,MEENAAGARWALRAJAAT.pdf (689.00 KB),1,3100002,ADITYA KUMAR DURIA,25-Sep-2025 12:53 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,Finance,Summary,PARSURAM KONHAR,08-Oct-2025 04:52 PM,finance_552193.pdf,BOQ Comparative Chart,1.0,3100089.0,MEERA AGRAWAL,INR,"980,068.149",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||KHARIAR Block,2025_PRKHR_117932_1,PSKHR 01/2025-26vide letter no 3899 dt.10/09/2025,"Construction of Additional class room at Rajaat High School, Khariar",BDO,Internal,,SANTOSH BAGHSINGH,06-Mar-2026 08:02 PM,finsummary_552193.pdf (689.00 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD,GST,PAN,Papercost,NRC,RC,Affidavit","Construction of Additional class room at Rajaat High School, Khariar","Construction of Additional class room at Rajaat High School, Khariar",Please refer Tender Documents ,NA ,"11,52,885",Civil Works - Buildings,NA ,Tender,90.0,270.0,"Panchayat Samit, Khariar",766107.0,NA ,NA ,NA ,"Office of the BDO,khariar",No ,No,"6,000",Nil,Nil,No,"11,600",Yes,fixed,,Nil,Nil,15-Sep-2025 10:00 AM,26-Sep-2025 10:00 AM,15-Sep-2025 10:00 AM,25-Sep-2025 05:30 PM,15-Sep-2025 10:00 AM ,25-Sep-2025 05:30 PM ,15-Sep-2025 10:00 AM,25-Sep-2025 05:30 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||KHARIAR Block,PSKHR 01/2025-26vide letter no 3899 dt.10/09/2025,2025_PRKHR_117932_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"BDO,Khariar","At-Panchayat Samiti, Khariar Dist-Nuapada Pin-766107",AOC
,,,,,,,,,,,,2,3100310,Babita Agrawal,25-Sep-2025 03:16 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3086832,DEBADUTTA JOSHI,24-Sep-2025 10:00 AM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3099347,Gunabanta Behera,24-Sep-2025 09:11 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,3099334,HAREKRISHNA JAGAT,24-Sep-2025 08:19 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,3099356,HARE KRUSHNASABAR,24-Sep-2025 08:03 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,3098369,JOSNA RANI PODH,24-Sep-2025 08:06 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,3099469,Laxmi Bai Garg,24-Sep-2025 09:57 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,3099597,MAKARDHWAJ BEHERA,25-Sep-2025 02:17 PM,Rejected-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,3100089,MEERA AGRAWAL,25-Sep-2025 01:24 PM,Accepted-AOC,LOTTERY,06-Mar-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
