S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3269880.0,nalini kanta barik,INR,"17,764,390","CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE CCE RW CIRCLE, BALASORE AND JE ESTIMATOR CCE RW CIRCLE, BALASORE AND DAO RW DIVISION, BALASORE",Durjyodhan Behera,16-Mar-2026 08:44 PM,finsummary_564836.pdf (491.39 KB),Technical,9 Numbers bidder admitted,Durjyodhan Behera,10-Dec-2025 01:08 PM,,CE RW I||RWCIRCLE-BALASORE,2025_CERWI_121394_7,CCE-BLS-NCB-39 of 2025-26,Construction of road from Deffence Road-Karanjia Road in the District of Balasore under MMSY-Improvement to Existing RD Roads for the year 2025-26,Finance,9 Numbers bidder admitted,Durjyodhan Behera,16-Mar-2026 08:40 PM,,BOQ Comparative Chart,"CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE RW CIRCLE, BALASORE AND JE ESTIMATOR CCE RW CIRCLE, BALASORE AND DAO R.W. DIVISION, BALASORE",Subhadra Behera,30-Jan-2026 01:06 PM,03-Feb-2026 11:00 AM,techsummary_564836.pdf (4763.20 KB),1,3269822,AMARJIT MAHAPATRA,01-Dec-2025 02:48 PM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,16-Mar-2026,"INR 17,764,390",180.0,Durjyodhan Behera,16-Mar-2026 08:47 PM,3081Karanjia.pdf (1124.00 KB),Work awarded to 1st lowest bidder through lottery system,AOC,CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-39 of 2025-26,2025_CERWI_121394_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"2,08,970",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,17-Nov-2025 09:00 AM,02-Dec-2025 11:00 AM,17-Nov-2025 09:00 AM,01-Dec-2025 05:00 PM,17-Nov-2025 09:00 AM ,29-Nov-2025 05:00 PM ,17-Nov-2025 09:00 AM,01-Dec-2025 05:00 PM,03-Feb-2026 11:00 AM,"10,000",0.0,Nil,Nil,No,"CCE R.W.CIRCLE, BALASORE","O/o The CCE R.W.CIRCLE, BALASORE",Construction of road from Deffence Road-Karanjia Road in the District of Balasore under MMSY-Improvement to Existing RD Roads for the year 2025-26,Construction of road from Deffence Road-Karanjia Road in the District of Balasore under MMSY-Improvement to Existing RD Roads for the year 2025-26,Please refer DTCN ,NA ,"2,08,97,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Balasore,756001.0,NA ,NA ,NA ,"O/o The CCE R.W.CIRCLE, BALASORE",No ,No,1.0,Date corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3268791,BIKRAMANANDA MOHANTY,01-Dec-2025 08:58 AM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT , MACHINERIES,ETC",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3268705,BINAYA KUMAR ROUT,01-Dec-2025 06:11 AM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3234367,Harekrushna Panda,30-Nov-2025 12:12 PM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3269880,nalini kanta barik,01-Dec-2025 03:33 PM,Accepted-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3247426,PURUSOTTAM BEHERA,30-Nov-2025 12:23 PM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3268470,RAJENDRA DAS,30-Nov-2025 10:08 PM,Rejected-AOC,L2,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3267547,Ranjit Kumar Behera,30-Nov-2025 07:43 PM,Rejected-AOC,L3,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3267117,SUMIT NAYAK,30-Nov-2025 01:01 PM,Rejected-AOC,L1,16-Mar-2026 08:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
