Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Odisha Cooperative Tasar and Silk Federation LTD,2023_SERIF_91169_1,-38(06)/SERIFED/2023-24/1539,"Construction of Common Facility Centre at Makarajhola WCS, Makarajhola, Dist-Ganjam","Managing Director, SERIFED",Internal,"Secretary SERIFED, Assistant Engineer SERIFED, Assistant Manager Accounts I/C, Junior Engineer SERIFED, Technical Assistant, Engg. Cell SERIFED",Laxman Behera,14-Sep-2023 04:20 PM,techsummary_445178.pdf,14-Sep-2023,"INR 937,911",90.0,Laxman Behera,14-Sep-2023 04:29 PM,AOCMAKARJHOLAWCS.pdf,L1 1st Lowest Rate Quoted,Finance,Two nos. of Bidders have participated successfully,Laxman Behera,16-Aug-2023 12:39 PM,,"Managing Director, SERIFED",Internal,"Secretary SERIFED, Assistant Engineer SERIFED, Assistant Manager Accounts I/C, Junior Engineer SERIFED, Technical Assistant, Engg. Cell SERIFED",Laxman Behera,14-Sep-2023 04:27 PM,finsummary_445178.pdf,AOC,"9,871",Yes,fixed,,Nil,Nil,Odisha Cooperative Tasar and Silk Federation LTD,-38(06)/SERIFED/2023-24/1539,2023_SERIF_91169_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Managing Director, SERIFED","Office of the Managing Director, SERIFED, Saheed Nagar, Bhubaneswar-751007",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GSTIN, AFFIDAVIT, PAN, GST AND IT RETURN","Construction of Common Facility Centre at Makarajhola WCS, Makarajhola, Dist-Ganjam","Construction of Common Facility Centre at Makarajhola WCS, Makarajhola, Dist-Ganjam",Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,90.0,"Makarajhola, Ganjam",761101.0,NA ,NA ,NA ,"SERIFED, Bhubaneswar",No ,No,"4,720",Nil,Nil,No,04-Aug-2023 10:00 AM,16-Aug-2023 11:30 AM,04-Aug-2023 10:00 AM,14-Aug-2023 05:00 PM,NA ,NA ,04-Aug-2023 10:00 AM,14-Aug-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,All other documents as per DTCN and Tender Criterion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
