Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
ER.A.BARIK SE,Internal,AEE ESTIMATOR SR DAO RWSS DIVISION PURI,Abhimanyu Barik,26-Sep-2023 05:09 PM,finsummary_430597.pdf (1942.89 KB),Rural Water Supply and Sanitation||RWSS Circle Bhubaneswar||EE RWSS Divn Puri,2023_RWSS_86762_3,RWSS DIVISION PURI 44 OF 2022-23,"Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.220 km., SC - 30 mtr for the proposed RWSS Point at CHHANJINGA for PWS to KEUTASALADA under NIMAPARA Block.",1.0,2097996.0,SWASTIKI ELECTRICAL AND CIVIL CONSTRUCTION,INR,"615,959",26-Sep-2023,"INR 724,572.53",60.0,Abhimanyu Barik,26-Sep-2023 05:14 PM,WO_CHHANIJANGA_KEUTASALADA_44_3.pdf (1230.00 KB),1,2097975,DEBASISH KUMAR KAR,13-Mar-2023 03:45 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,ER.A.BARIK SE,Internal,AEE ESTIMATOR SR DAO RWSS DIVISION PURI,Abhimanyu Barik,26-Sep-2023 04:35 PM,techsummary_430597.pdf (1942.89 KB),Finance,"Out of 8nos. participated bidders 2nos. bidders are L1 bidders, it will be finalised after Lottery System.",Abhimanyu Barik,15-Mar-2023 07:20 PM,,BOQ Comparative Chart,AOC,Rural Water Supply and Sanitation||RWSS Circle Bhubaneswar||EE RWSS Divn Puri,RWSS DIVISION PURI 44 OF 2022-23,2023_RWSS_86762_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, EMD, GSTIN, PAN, REGISTRATION CERTIFICATE AND AFFIDAVIT","EE, RWSS DIVISION, PURI","O/O EE, RWSS DIVISION, PURI, WATER WORKS ROAD, PURI-752002",06-Mar-2023 06:00 PM,15-Mar-2023 11:30 AM,06-Mar-2023 06:00 PM,14-Mar-2023 05:00 PM,06-Mar-2023 06:00 PM ,10-Mar-2023 05:00 PM ,06-Mar-2023 06:00 PM,14-Mar-2023 05:00 PM,"Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.220 km., SC - 30 mtr for the proposed RWSS Point at CHHANJINGA for PWS to KEUTASALADA under NIMAPARA Block.","Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.220 km., SC - 30 mtr for the proposed RWSS Point at CHHANJINGA for PWS to KEUTASALADA under NIMAPARA Block.",Please Refer Tender Documents. ,NA ,"7,24,573",Civil Works - Water Works,NA ,Tender,180.0,60.0,"CHHANIJANGA, KEUTASALADA, NIMAPARA, PURI",752106.0,NA ,NA ,NA ,"O/O EE, RWSS DIVISION, PURI",No ,No,"8,000",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,2,2098646,ISWAR CHANDRA PARIDA,14-Mar-2023 03:51 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,2098532,MODERN WINDING AND ELECTRICALS,14-Mar-2023 01:04 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,2098617,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,14-Mar-2023 03:26 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,2098414,M/S. MAA LAXMI ELECTRICALS,14-Mar-2023 03:28 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,2098443,M/S SHREELAXMI ENTERPRISERS,14-Mar-2023 12:05 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 04:35 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,2098515,SWARAJ MOHANTY,14-Mar-2023 12:29 PM,Rejected-Finance,As 1st. successful Lottery winner is accepted hence 2nd. Lottery winner is considered as rejected.,26-Sep-2023 05:09 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,8,2097996,SWASTIKI ELECTRICAL AND CIVIL CONSTRUCTION,13-Mar-2023 12:00 PM,Accepted-AOC,He is the 1st. successful Lottery winner. So his rate is accepted and awarded.,26-Sep-2023 05:15 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
