Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Subject to verification of Original Documents,LAMBODAR MAJHI,14-Sep-2023 01:37 PM,,BOQ Comparative Chart,"Collector and District Magistrate, Mayurbhanj",Internal,"Project Administrator, ITDA, Baripada / Asst. Executive Officer (Tech), Zilla Parishad, Mayurbhanj / Special Officer, ITDA, Baripada / Asst. Executive Engineer, ITDA, Baripada / AEs, ITDA, Baripada",LAMBODAR MAJHI,14-Sep-2023 01:43 PM,finsummary_445219.pdf (550.17 KB),14-Sep-2023,"INR 783,669.186",90.0,LAMBODAR MAJHI,14-Sep-2023 07:01 PM,Proceedings.pdf (8048.00 KB),Accepted and Selected through transparent lottery system,1,2198349,Abhishek Panigrahi,09-Aug-2023 04:27 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,ST and SC Development Deptt||ITDA Baripada,2023_STSCD_91180_8,ITDABPD-02/2023-24,Development of Market Infrastructure for sale of Tribal Product at Dhangrisole in Dhangrisole GP under Saraskona Block,1.0,2197542.0,TAPAS KUMAR PAIKIRA,INR,"783,669.186","Collector and District Magistrate, Mayurbhanj",Internal,"Project Administrator, ITDA, Baripada / Asst. Executive Officer (Tech), Zilla Parishad, Mayurbhanj / Special Officer, ITDA, Baripada / Asst. Executive Engineer, ITDA, Baripada / AEs, ITDA, Baripada",LAMBODAR MAJHI,14-Sep-2023 01:39 PM,techsummary_445219.pdf (550.17 KB),AOC,Development of Market Infrastructure for sale of Tribal Product at Dhangrisole in Dhangrisole GP under Saraskona Block,Development of Market Infrastructure for sale of Tribal Product at Dhangrisole in Dhangrisole GP under Saraskona Block,D and C ,NA ,,Civil Works - Others,NA ,Tender,90.0,90.0,BARIPADA,757001.0,NA ,NA ,NA ,ITDA BARIPADA,No ,No,"9,300",Yes,fixed,,Nil,Nil,25-Jul-2023 10:00 AM,14-Aug-2023 11:00 AM,25-Jul-2023 10:00 AM,11-Aug-2023 05:30 PM,NA ,NA ,25-Jul-2023 10:00 AM,11-Aug-2023 05:30 PM,"PROJECT ADMINISTRATOR, ITDA, BARIPADA","MURGABADI, BARIPADA, MAYURBHANJ","4,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Baripada,ITDABPD-02/2023-24,2023_STSCD_91180_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST / Affidavit Agreement Regd. Certificate / Online Payment Conf. Etc.,",AOC
,,,,,,,,,,,,,,,,,,,2,2197411,ATANU TAREI,08-Aug-2023 04:42 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,3,2199848,BASANTI BEHERA,11-Aug-2023 02:46 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2198275,Debanarayan Pusti,09-Aug-2023 03:52 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2199644,DILLIP KUMAR BEJ,11-Aug-2023 12:19 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,6,2199805,JAYASHREE KAR,11-Aug-2023 02:00 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,7,2198657,KALA SINGH,09-Aug-2023 11:17 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,8,2193683,MADHAB CHANDRA PALBABU,08-Aug-2023 07:53 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,9,2198572,NIHAR RANJAN SETHI,09-Aug-2023 08:32 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,10,2196041,PRADEEP KUMAR MAHANTY,08-Aug-2023 09:41 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,11,2198980,SATYABHAMA PUTY,11-Aug-2023 09:37 AM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,2194205,SURYAKANTA RASHMIRANJAN DAS,03-Aug-2023 06:45 PM,Rejected-AOC,,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,2197542,TAPAS KUMAR PAIKIRA,08-Aug-2023 07:37 PM,Accepted-AOC,Accepted and Selected through transparent lottery system,14-Sep-2023 07:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
