Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,17-Jun-2023 05:32 PM,finsummary_438318.pdf (672.98 KB),"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2023_RWSS_89102_5,03 of 2023-24,External Electrification to the Pump House at village Kendumunda for RPWS to village Kendumunda under Padampur Block,1.0,2149384.0,ASHOK CHANDRA PATRA,INR,"829,703",29-Aug-2023,"INR 829,703",90.0,Biswanath Meher,14-Sep-2023 11:17 AM,AOC_KENDUMUNDA.pdf (721.00 KB),ASHOK CHANDRA PATRA was awarded the work with agreement value of Rs.829703.00,1,2149407,ANUP KUMAR GANTAYAT,28-May-2023 09:32 PM,Rejected-AOC,2nd.lowest,14-Sep-2023 11:18 AM,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,17-Jun-2023 01:30 PM,techsummary_438318.pdf (672.98 KB),Finance,Four nos. of bidders participated 1)ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE2) DEBANANDA BABU 3) ASHOK CHANDRA PATRA 4) ANUP KUMAR GANTAYAT,Biswanath Meher,17-Jun-2023 01:26 PM,finance_438318.pdf,BOQ Comparative Chart,AOC,1.0,ICICI BANK,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",03 of 2023-24,2023_RWSS_89102_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,18-May-2023 12:00 PM,30-May-2023 11:00 AM,18-May-2023 12:00 PM,29-May-2023 05:00 PM,18-May-2023 12:00 PM ,29-May-2023 05:00 PM ,18-May-2023 12:00 PM,29-May-2023 05:00 PM,"9,800",Yes,fixed,,Nil,Nil,External Electrification to the Pump House at village Kendumunda for RPWS to village Kendumunda under Padampur Block,External Electrification to the Pump House at village Kendumunda for RPWS to village Kendumunda under Padampur Block,Please refer Tender Documents ,NA ,,Civil Works - Water Works,Electrification to Pump House ,Tender,90.0,90.0,village Kendumunda under Padampur Block,768028.0,"O/O SE RWSS Division,Bargarh ","O/O SE RWSS Division,Bargarh ",24-May-2023 11:00 AM ,"O/O SE RWSS Division,Bargarh",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD,VAT,GSTIN,Experience Certificate,Registration Certificate etc.","SE RWSS Division,Bargarh","O/O SE RWSS Division,Bargarh",AOC
,,,,,,,,,,,,,,,,,,,,,,2,2149384,ASHOK CHANDRA PATRA,29-May-2023 06:39 AM,Accepted-AOC,Ist.lowest (lottery),14-Sep-2023 11:18 AM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2148397,DEBANANDA BABU,27-May-2023 01:11 PM,Rejected-AOC,Ist.lowest,14-Sep-2023 11:18 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2144975,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,23-May-2023 05:19 PM,Rejected-AOC,Ist.lowest,14-Sep-2023 11:18 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
