S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,15-Feb-2023 05:30 PM,06-Mar-2023 10:00 AM,15-Feb-2023 05:30 PM,04-Mar-2023 05:30 PM,NA ,NA ,15-Feb-2023 05:30 PM,04-Mar-2023 05:30 PM,13-Apr-2023 06:40 PM,1.0,Fee/PreQual/Technical,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",Execution for RPWS to 63 villages under Lanjigarh block including 05 year OM on Turnkey basis,Execution for RPWS to 63 villages under Lanjigarh block including 05 year OM on Turnkey basis,Please refer to DTCN ,NA ,"32,19,06,108",Civil Works - Water Works,NA ,Tender,180.0,540.0,Lanjigarh,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,"10,000",0.0,Nil,Nil,No,Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,"32,19,061",Yes,percentage,1.0%,Nil,Nil,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"86/SE/RWSS/2022-23, Dt.06.02.2023",2023_RWSS_86254_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Financial Bid Opening Summary,Ajya Kumar Mishra,08-Sep-2023 06:04 PM,finance_428839.pdf,BOQ Comparative Chart,08-Sep-2023,"INR 321,906,108",540.0,Ajya Kumar Mishra,08-Sep-2023 06:11 PM,4703.pdf (444.00 KB),AOC,1.0,2089459.0,"SAI VAISHNAVI ENTERPRISES, PROP. RAJ KUMAR PATRA",INR,"307,420,333",Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_86254_1,"86/SE/RWSS/2022-23, Dt.06.02.2023",Execution for RPWS to 63 villages under Lanjigarh block including 05 year OM on Turnkey basis,Technical,Technical Bid Opening Summary,Ajya Kumar Mishra,13-Apr-2023 06:34 PM,technical_428839.pdf,EIC RWSS ODISHA,Internal,CE RWSS ACE RWSS BALANGIR SE RWSS KLD DAO EIC OFFICE,Ajya Kumar Mishra,08-Sep-2023 06:08 PM,finsummary_428839.pdf (608.46 KB),EIC RWSS ODISHA,Internal,CE ACE RWSS SE RWSS KLD SE DESIGN AND SE RHS,Ajya Kumar Mishra,13-Apr-2023 06:37 PM,13-Apr-2023 06:40 PM,techsummary_428839.pdf (606.67 KB),1.0,2089459.0,"SAI VAISHNAVI ENTERPRISES, PROP. RAJ KUMAR PATRA",04-Mar-2023 10:46 AM,Accepted-AOC,Awarded as per OPWD code,08-Sep-2023 06:12 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.pdf,Other document as per dtcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
