Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"97/SE/RWSS/2022-23, Dt.31.03.2023",2023_RWSS_87839_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Mansara Ghunguti in Barabandha GP under M. Rampur block,Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Mansara Ghunguti in Barabandha GP under M. Rampur block,please refer to DTCN ,NA ,"47,12,410",Civil Works - Water Works,NA ,Tender,180.0,270.0,Mansara and Ghunghuti,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,13-Apr-2023 12:00 PM,21-Apr-2023 10:00 AM,13-Apr-2023 12:00 PM,20-Apr-2023 05:30 PM,NA ,NA ,13-Apr-2023 12:00 PM,20-Apr-2023 05:30 PM,"47,124",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",AOC,Finance,Technical and financial bid opening summary,Ajya Kumar Mishra,02-Sep-2023 12:59 PM,finance_433980.pdf,BOQ Comparative Chart,1,2117782,Bhakta Charan Bhoi,20-Apr-2023 02:35 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,SE RWSS KLD,Internal,DAO II AEE ESTR,Ajya Kumar Mishra,23-Sep-2023 11:02 AM,techsummary_433980.pdf (128.75 KB),26-Sep-2023,"INR 4,712,410",270.0,Ajya Kumar Mishra,26-Sep-2023 12:26 PM,3247.pdf (388.00 KB),AOC,1.0,2116003.0,DURGA PRASAD GUPTA,INR,"4,006,020",SE RWSS KLD,Internal,DAO II AEE ESTR,Ajya Kumar Mishra,23-Sep-2023 11:23 AM,finsummary_433980.pdf (128.75 KB),Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_87839_5,"97/SE/RWSS/2022-23, Dt.31.03.2023",Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Mansara Ghunguti in Barabandha GP under M. Rampur block,AOC
,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per dtcn,AOC,,,,,,,2,2117226,DEBENDRA KUMAR SAHU,20-Apr-2023 01:39 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,3,2116003,DURGA PRASAD GUPTA,20-Apr-2023 01:12 AM,Accepted-AOC,Awarded as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2116612,GOPAL PRASAD SAHU,20-Apr-2023 12:41 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2116191,GOVIND LAL AGRAWAL,20-Apr-2023 01:17 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2116116,GRISMANTA KUMAR MEHER,20-Apr-2023 09:29 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2117074,Kshira Sagar Kumar,20-Apr-2023 03:56 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2117238,MANISHA AGRAWAL,20-Apr-2023 06:22 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2118062,PALAU SETHI,20-Apr-2023 04:17 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2115761,SKG COMBINES PRIVATE LIMITED,19-Apr-2023 07:37 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
