Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2023_RWSS_89102_4,03 of 2023-24,External Electrification to the Pump House at village Kantheswarpur and Beheratal for RPWS to village Kantheswarpur and Beheratal under Padampur Block,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,19-Jun-2023 12:30 PM,finsummary_438314.pdf (686.15 KB),1.0,2148395.0,DEBANANDA BABU,INR,"540,266",29-Aug-2023,"INR 540,266",90.0,Biswanath Meher,13-Sep-2023 01:21 PM,AOC_Kantheswarpur_Beheratal.pdf (718.00 KB),DEBANANDA BABU was awarded the work with agreement value of Rs.540266.00,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,19-Jun-2023 12:26 PM,techsummary_438314.pdf (686.15 KB),1,2149400,ANUP KUMAR GANTAYAT,28-May-2023 09:21 PM,Rejected-AOC,2nd.lowest,13-Sep-2023 01:22 PM,Finance,Four nos. of bidders participated.,Biswanath Meher,19-Jun-2023 12:24 PM,finance_438314.pdf,BOQ Comparative Chart,AOC,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",03 of 2023-24,2023_RWSS_89102_4,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD,VAT,GSTIN,Experience Certificate,Registration Certificate etc.",External Electrification to the Pump House at village Kantheswarpur and Beheratal for RPWS to village Kantheswarpur and Beheratal under Padampur Block,External Electrification to the Pump House at village Kantheswarpur and Beheratal for RPWS to village Kantheswarpur and Beheratal under Padampur Block,Please refer Tender Documents ,NA ,,Civil Works - Water Works,Electrification to Pump House ,Tender,90.0,90.0,village Kantheswarpur and Beheratal under Padampu,768028.0,"O/O SE RWSS Division,Bargarh ","O/O SE RWSS Division,Bargarh ",24-May-2023 11:00 AM ,"O/O SE RWSS Division,Bargarh",No ,No,"SE RWSS Division,Bargarh","O/O SE RWSS Division,Bargarh",18-May-2023 12:00 PM,30-May-2023 11:00 AM,18-May-2023 12:00 PM,29-May-2023 05:00 PM,18-May-2023 12:00 PM ,29-May-2023 05:00 PM ,18-May-2023 12:00 PM,29-May-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,"6,400",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2148395,DEBANANDA BABU,27-May-2023 01:09 PM,Accepted-AOC,Ist.lowest,13-Sep-2023 01:22 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2144972,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,23-May-2023 05:15 PM,Rejected-AOC,Ist.lowest,13-Sep-2023 01:22 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2150233,N KHUSI AND HAPPY GROUP,29-May-2023 03:39 PM,Rejected-AOC,Ist.lowest,13-Sep-2023 01:22 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
