Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2023_RWSS_89102_2,03 of 2023-24,External Electrification to the Pump House at village Cherengajhanj for RPWS to village Cherengajhanj under Paikmal Block ump House at village Salhepali for RPWS to village Salhepali under Paikmal Block,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,19-Jun-2023 12:01 PM,finsummary_438310.pdf (695.41 KB),29-Aug-2023,"INR 460,840",90.0,Biswanath Meher,13-Sep-2023 12:51 PM,AOC_Cherengajhanj.pdf (741.00 KB),ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE was awarded the work with agreement value of rs.460840.00,1.0,2144969.0,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,INR,"460,840",Finance,Four nos. of bidders participated 1) ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE 2)DEBANANDA BABU 3)ANUP KUMAR GANTAYAT 4) N KHUSI AND HAPPY GROUP,Biswanath Meher,19-Jun-2023 11:54 AM,finance_438310.pdf,BOQ Comparative Chart,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,19-Jun-2023 11:57 AM,techsummary_438310.pdf (695.41 KB),1,2149148,ANUP KUMAR GANTAYAT,28-May-2023 03:16 PM,Rejected-AOC,2nd.lowest,13-Sep-2023 12:52 PM,AOC,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",03 of 2023-24,2023_RWSS_89102_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD,VAT,GSTIN,Experience Certificate,Registration Certificate etc.",1.0,ICICI BANK,External Electrification to the Pump House at village Cherengajhanj for RPWS to village Cherengajhanj under Paikmal Block ump House at village Salhepali for RPWS to village Salhepali under Paikmal Block,External Electrification to the Pump House at village Cherengajhanj for RPWS to village Cherengajhanj under Paikmal Block,Please refer Tender Documents ,NA ,,Civil Works - Water Works,Electrification to Pump House ,Tender,90.0,90.0,village Cherengajhanj under Paikmal Block,768028.0,"O/O SE RWSS Division,Bargarh ","O/O SE RWSS Division,Bargarh ",24-May-2023 11:00 AM ,"O/O SE RWSS Division,Bargarh",No ,No,"SE RWSS Division,Bargarh","O/O SE RWSS Division,Bargarh","5,500",Yes,fixed,,Nil,Nil,18-May-2023 12:00 PM,30-May-2023 11:00 AM,18-May-2023 12:00 PM,29-May-2023 05:00 PM,18-May-2023 12:00 PM ,29-May-2023 05:00 PM ,18-May-2023 12:00 PM,29-May-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2148384,DEBANANDA BABU,27-May-2023 01:04 PM,Rejected-AOC,Ist.lowest,13-Sep-2023 12:52 PM,AOC,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2144969,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,23-May-2023 05:11 PM,Accepted-AOC,Ist.lowest (lottery),13-Sep-2023 12:52 PM,AOC,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2150221,N KHUSI AND HAPPY GROUP,29-May-2023 03:33 PM,Rejected-AOC,Ist.lowest,13-Sep-2023 12:52 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
