Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
EE,Internal,"DAO, AEE ESTIMATOR, AE ESTIMATOR",Basanta Kumar Nayak,14-Sep-2023 01:00 PM,finsummary_442589.pdf (1316.86 KB),Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,2023_RWSS_90291_1,RWS/13/2023-24,External electrification works of RPWS to Sanamantia under Kendrapara Block in Kendrapara District,14-Sep-2023,"INR 515,297",30.0,Basanta Kumar Nayak,14-Sep-2023 01:02 PM,sanamantiaelectwo.pdf (1317.00 KB),Lotter winner got awarded the work with 14.99 percentage less,1.0,2177269.0,Subhadra Electricals and civil construction,INR,"515,297",Finance,Only 3 bidders have participated in the tender and their bid admitted for taking further course of action,Basanta Kumar Nayak,14-Jul-2023 11:29 AM,,BOQ Comparative Chart,1,2176552,M/S JAY MAA TARINI ELECTRICAL AND CONSTRUCTION,12-Jul-2023 02:17 PM,Rejected-AOC,Rejected,14-Sep-2023 01:02 PM,EE,Internal,"DAO, AEE ESTIMATOR, AE ESTIMATOR",Basanta Kumar Nayak,14-Sep-2023 12:59 PM,techsummary_442589.pdf (893.79 KB),AOC,1.0,ICICI BANK,"5,200",Yes,fixed,,Nil,Nil,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,RWS/13/2023-24,2023_RWSS_90291_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE RWSS DIVISION KENDRAPARA,AT ICHHAPUR PO SHREE BALADEVJEW DIST KENDRAPARA,External electrification works of RPWS to Sanamantia under Kendrapara Block in Kendrapara District,External electrification works of RPWS to Sanamantia under Kendrapara Block in Kendrapara District,Please refer Tender documents. ,NA ,"5,13,695",Electrical Works,NA ,Tender,90.0,30.0,KENDRAPARA,754212.0,OFFICE OF THE EE RWSS DIVISION KENDRAPARA ,OFFICE OF THE EE RWSS DIVISION KENDRAPARA ,04-Jul-2023 10:00 AM ,KENDRAPARA,No ,No,"4,000",0.0,Nil,Nil,No,04-Jul-2023 10:00 AM,14-Jul-2023 11:00 AM,04-Jul-2023 10:00 AM,13-Jul-2023 05:30 PM,04-Jul-2023 10:00 AM ,06-Jul-2023 05:30 PM ,04-Jul-2023 10:00 AM,13-Jul-2023 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2177269,Subhadra Electricals and civil construction,13-Jul-2023 02:37 PM,Accepted-AOC,Lottery winner got awarded the work,14-Sep-2023 01:02 PM,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2173476,Trupti Electrical,06-Jul-2023 07:37 PM,Rejected-AOC,Rejected,14-Sep-2023 01:02 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
