Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
WATCO Bhubaneswar||Director (Projects) Watco||GM WATCO PROJECT DIVISION SAMBALPUR,10/ Project/WATCO/SBP/ 2023-24 Dated 24.08.2023,2023_WPDS_93613_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of PAN, GST, Affidavits as per DTCN .pdf","Laying of 400 mm dia RCC NP3 Sewer from MH4522 near Bhutapara Chowk to MH4941 Near jail Colony and construction of 1500 mm dia Manhole chamber along Bhutapada Road, Catchment-3 in part commissioning area of Sambalpur Sewerage System","Laying of 400 mm dia RCC NP3 Sewer from MH4522 near Bhutapara Chowk to MH4941 Near jail Colony and construction of 1500 mm dia Manhole chamber along Bhutapada Road, Catchment-3 in part commissioning area of Sambalpur Sewerage System",Please refer Tender documents. ,NA ,"35,33,465",Civil Works - Water Works,Sewerage Works ,Tender,120.0,30.0,Bhutapara,768001.0,NA ,NA ,NA ,Sambalpur,No ,No,"General Manager, WATCO Project Division, Sambalpur","General Manager, WATCO Project Division, 40MLD STP Campus,Bhatra Sambalpur, 768001","36,000",Yes,fixed,,Nil,Nil,"7,080",Nil,Nil,No,1.0,ICICI BANK,01-Sep-2023 11:00 AM,14-Sep-2023 12:30 PM,01-Sep-2023 11:00 AM,13-Sep-2023 05:00 PM,NA ,NA ,01-Sep-2023 11:00 AM,13-Sep-2023 05:00 PM,1.0,Corrigendum-I,Date,,AOC,Finance,Two nos of bidders have been admitted for evaluation .,Pramila Bag,14-Sep-2023 03:22 PM,,BOQ Comparative Chart,Rajesh Kumar Nayak,Internal,"Hrudananda Swain,Pramila Bag",Rajesh Kumar Nayak,21-Sep-2023 12:08 PM,techsummary_457310.pdf (482.24 KB),1.0,2252931.0,MAMATA MAYEE SAMAL,13-Sep-2023 12:43 PM,Rejected-AOC,L2 as per evaluation,26-Sep-2023 01:43 PM,22-Sep-2023,"INR 3,533,465.58",30.0,Rajesh Kumar Nayak,26-Sep-2023 01:42 PM,746-747_22.09.23.pdf (588.00 KB),1.0,2253100.0,M/S O E C,INR,"3,833,810",WATCO Bhubaneswar||Director (Projects) Watco||GM WATCO PROJECT DIVISION SAMBALPUR,2023_WPDS_93613_1,10/ Project/WATCO/SBP/ 2023-24 Dated 24.08.2023,"Laying of 400 mm dia RCC NP3 Sewer from MH4522 near Bhutapara Chowk to MH4941 Near jail Colony and construction of 1500 mm dia Manhole chamber along Bhutapada Road, Catchment-3 in part commissioning area of Sambalpur Sewerage System",Rajesh Kumar Nayak,Internal,"Hrudananda Swain,Pramila Bag",Rajesh Kumar Nayak,21-Sep-2023 12:12 PM,finsummary_457310.pdf (482.23 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,2253100.0,M/S O E C,13-Sep-2023 01:21 PM,Accepted-AOC,L1 as per evaluation,26-Sep-2023 01:43 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
