Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
SE RWSS KLD,Internal,DAO II AEE ESTR,Ajya Kumar Mishra,23-Sep-2023 11:27 AM,finsummary_433991.pdf (128.75 KB),Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_87839_9,"97/SE/RWSS/2022-23, Dt.31.03.2023",Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Dandimaska in Gochhadengen GP under M. Rampur block,1.0,2117487.0,Bhakta Charan Bhoi,INR,"3,812,821",26-Sep-2023,"INR 4,485,144",270.0,Ajya Kumar Mishra,26-Sep-2023 12:19 PM,3251-.pdf (395.00 KB),AOC,1,2116118,ANKIT KUMAR AGRAWAL,20-Apr-2023 01:40 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,SE RWSS KLD,Internal,DAO II AEE ESTR,Ajya Kumar Mishra,23-Sep-2023 11:00 AM,techsummary_433991.pdf (128.75 KB),Finance,Technical Bid Opening Summary,Ajya Kumar Mishra,02-Sep-2023 01:16 PM,finance_433991.pdf,BOQ Comparative Chart,AOC,1.0,ICICI BANK,13-Apr-2023 12:00 PM,21-Apr-2023 10:00 AM,13-Apr-2023 12:00 PM,20-Apr-2023 05:30 PM,NA ,NA ,13-Apr-2023 12:00 PM,20-Apr-2023 05:30 PM,Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Dandimaska in Gochhadengen GP under M. Rampur block,Construction of 06.60 mtr outer dia and 15.00 mtr high Stone Masonary RCC Percolation well and its ancillary work for RPWS to village Dandimaska in Gochhadengen GP under M. Rampur block,Please refer to DTCN ,NA ,"44,85,144",Civil Works - Water Works,NA ,Tender,180.0,270.0,Dandimaska,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,"44,851",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"97/SE/RWSS/2022-23, Dt.31.03.2023",2023_RWSS_87839_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2117487,Bhakta Charan Bhoi,20-Apr-2023 02:42 PM,Accepted-AOC,Awarded as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per dtcn,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2116009,DURGA PRASAD GUPTA,20-Apr-2023 01:18 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2116615,GOPAL PRASAD SAHU,20-Apr-2023 12:46 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,2116196,GOVIND LAL AGRAWAL,20-Apr-2023 01:22 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,2117075,Kshira Sagar Kumar,20-Apr-2023 04:00 AM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,2116668,NILANCHAL PRADHAN,19-Apr-2023 02:54 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,2118065,PALAU SETHI,20-Apr-2023 04:20 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,2115746,SKG COMBINES PRIVATE LIMITED,18-Apr-2023 10:43 PM,Rejected-AOC,Rejected as per OPWD code,26-Sep-2023 12:20 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
