S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2144995.0,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,23-May-2023 05:58 PM,Accepted-AOC,Ist.lowest (lottery),12-Sep-2023 11:37 AM,Finance,Two nos. of bidders participated,Biswanath Meher,21-Jun-2023 10:39 AM,finance_438364.pdf,BOQ Comparative Chart,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,21-Jun-2023 10:44 AM,finsummary_438364.pdf (469.50 KB),29-Aug-2023,"INR 406,721",90.0,Biswanath Meher,12-Sep-2023 11:36 AM,AOC_Mandiadhipa.pdf (714.00 KB),ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE was awarded the work with agreement value of Rs. 406721.00,"Er. Arun Kumar Barik,EE",Internal,"Sri Rajat Kumar Mishra,DAO, Er.Sanjukta Kiro,AEE Estimator,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,21-Jun-2023 10:41 AM,techsummary_438364.pdf (469.50 KB),"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2023_RWSS_89102_14,03 of 2023-24,External Electrification to the Pump House at village Mandiadhipa for RPWS to village Mandiadhipa under Paikmal Block,1.0,2144995.0,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,INR,"406,721",AOC,"4,800",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"SE RWSS Division,Bargarh","O/O SE RWSS Division,Bargarh","4,000",0.0,Nil,Nil,No,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",03 of 2023-24,2023_RWSS_89102_14,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,External Electrification to the Pump House at village Mandiadhipa for RPWS to village Mandiadhipa under Paikmal Block,External Electrification to the Pump House at village Mandiadhipa for RPWS to village Mandiadhipa under Paikmal Block,Please refer Tender Documents ,NA ,,Civil Works - Water Works,Electrification to Pump House ,Tender,90.0,90.0,village Mandiadhipa under Paikmal Block,768028.0,"O/O SE RWSS Division,Bargarh ","O/O SE RWSS Division,Bargarh ",24-May-2023 11:00 AM ,"O/O SE RWSS Division,Bargarh",No ,No,18-May-2023 12:00 PM,30-May-2023 11:00 AM,18-May-2023 12:00 PM,29-May-2023 05:00 PM,18-May-2023 12:00 PM ,29-May-2023 05:00 PM ,18-May-2023 12:00 PM,29-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD,VAT,GSTIN,Experience Certificate,Registration Certificate etc.",AOC
2.0,2150281.0,N KHUSI AND HAPPY GROUP,29-May-2023 04:02 PM,Rejected-AOC,Ist.lowest,12-Sep-2023 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
