Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Bhubaneswar||EE RWSS Divn Puri,2023_RWSS_86762_2,RWSS DIVISION PURI 44 OF 2022-23,"Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.320 km., SC - 30 mtr for the proposed RWSS Point at SUDHARAKHA for PWS to CHADEIGAON-II under NIMAPARA Block.",ER.A.BARIK SE,Internal,AEE ESTIMATOR SR DAO RWSS DIVISION PURI,Abhimanyu Barik,26-Sep-2023 05:32 PM,finsummary_430594.pdf (1639.14 KB),1.0,2098509.0,SWARAJ MOHANTY,INR,"632,769",26-Sep-2023,"INR 744,346.61",60.0,Abhimanyu Barik,26-Sep-2023 05:35 PM,WO_AG_SUDHARAKHA_CHADEIGAON.pdf (1981.00 KB),ER.A.BARIK SE,Internal,AEE ESTIMATOR SR DAO RWSS DIVISION PURI,Abhimanyu Barik,26-Sep-2023 05:27 PM,techsummary_430594.pdf (1639.15 KB),1,2097968,DEBASISH KUMAR KAR,13-Mar-2023 03:38 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 05:27 PM,Finance,"Out of 6 bidders participated, Swaraj Mohanty is L1 bidder. He is admitted.",Abhimanyu Barik,15-Mar-2023 02:47 PM,,BOQ Comparative Chart,AOC,Rural Water Supply and Sanitation||RWSS Circle Bhubaneswar||EE RWSS Divn Puri,RWSS DIVISION PURI 44 OF 2022-23,2023_RWSS_86762_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,000",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,Yes,"Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.320 km., SC - 30 mtr for the proposed RWSS Point at SUDHARAKHA for PWS to CHADEIGAON-II under NIMAPARA Block.","Execution of Electrical Installation work for providing power supply to 25 KVA Plinth Mounted DT - 1 No., 11 KV Line - 0.320 km., SC - 30 mtr for the proposed RWSS Point at SUDHARAKHA for PWS to CHADEIGAON-II under NIMAPARA Block.",Please Refer Tender Documents. ,NA ,"7,44,347",Civil Works - Water Works,NA ,Tender,180.0,60.0,"BIANLA, NIMAPARA, PURI",752106.0,NA ,NA ,NA ,"O/O EE, RWSS DIVISION, PURI",No ,No,"EE, RWSS DIVISION, PURI","O/O EE, RWSS DIVISION, PURI, WATER WORKS ROAD, PURI-752002",06-Mar-2023 06:00 PM,15-Mar-2023 11:30 AM,06-Mar-2023 06:00 PM,14-Mar-2023 05:00 PM,06-Mar-2023 06:00 PM ,10-Mar-2023 05:00 PM ,06-Mar-2023 06:00 PM,14-Mar-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, EMD, GSTIN, PAN, REGISTRATION CERTIFICATE AND AFFIDAVIT",1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2098481,MODERN WINDING AND ELECTRICALS,14-Mar-2023 12:13 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 05:27 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2098611,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,14-Mar-2023 03:22 PM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 05:27 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2098412,M/S. MAA LAXMI ELECTRICALS,14-Mar-2023 12:01 AM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 05:27 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2098441,M/S SHREELAXMI ENTERPRISERS,14-Mar-2023 11:21 AM,Rejected-Technical,As L1 bidders rate is accepted hence L2 bidders rate is considered as rejected.,26-Sep-2023 05:27 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2098509,SWARAJ MOHANTY,14-Mar-2023 12:23 PM,Accepted-AOC,Being L1 Bidder his rate is accepted and awarded.,26-Sep-2023 05:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
