Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
24-Feb-2023 11:00 AM,09-Mar-2023 12:30 PM,24-Feb-2023 11:00 AM,06-Mar-2023 05:00 PM,NA ,NA ,24-Feb-2023 11:00 AM,06-Mar-2023 05:00 PM,13-Jul-2023 05:00 PM,WATCO Bhubaneswar,WATCO (W)-40/2022-23 Dtd.20.02.2023,2023_WATCO_86424_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"9,40,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Chief Executive Officer,"The Chief Executive Officer, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","11,800",Nil,Nil,No,"Construction of 680kl, 670kl,1400kl, 545kl, 750kl and 575kl ESR For Implementation of Drink From Tap With 24x7 W/S to Vyasanagar Municipality, Jajpur Road","Construction of 680kl, 670kl,1400kl, 545kl, 750kl and 575kl ESR For Implementation of Drink From Tap With 24x7 W/S to Vyasanagar Municipality, Jajpur Road",Please refer Tender documents. ,NA ,"9,39,50,000",Civil Works - Water Works,NA ,Tender,120.0,274.0,"Vyasanagar Municipality, Jajpur",755019.0,NA ,NA ,NA ,Bhubaneswar,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",AOC,Chief Executive Officer,Internal,,Rajendra Nath Nayak,13-Jul-2023 04:04 PM,13-Jul-2023 05:00 PM,techsummary_429666.pdf (767.79 KB),WATCO Bhubaneswar,2023_WATCO_86424_1,WATCO (W)-40/2022-23 Dtd.20.02.2023,"Construction of 680kl, 670kl,1400kl, 545kl, 750kl and 575kl ESR For Implementation of Drink From Tap With 24x7 W/S to Vyasanagar Municipality, Jajpur Road",1.0,2095906.0,RAMAKANTA PANDA,INR,"84,564,143",Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,09-Mar-2023 12:44 PM,,1,2095851,ADITYA ENGINEERING SERVICES,06-Mar-2023 02:50 PM,Rejected-AOC,Not a lowest bidder,12-Sep-2023 10:49 AM,Finance,Four no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,13-Jul-2023 05:06 PM,,BOQ Comparative Chart,Chief Executive Officer,Internal,,Rajendra Nath Nayak,12-Sep-2023 10:47 AM,finsummary_429666.pdf (351.09 KB),12-Sep-2023,"INR 84,564,143",274.0,Rajendra Nath Nayak,12-Sep-2023 10:48 AM,AOC.pdf (637.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",AOC,,,,,,,,,,,,,,,,,,,,,,2,2095854,ASHISH MOHANTY,06-Mar-2023 04:02 PM,Rejected-AOC,Not a lowest bidder,12-Sep-2023 10:49 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,3,2095923,isar engineers pvt ltd,06-Mar-2023 04:23 PM,Rejected-Technical,Technically disqualified,13-Jul-2023 04:04 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2091202,P. G. Construction,05-Mar-2023 01:51 PM,Rejected-AOC,Not a lowest bidder,12-Sep-2023 10:49 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2095906,RAMAKANTA PANDA,06-Mar-2023 04:13 PM,Accepted-AOC,Lowest bidder,12-Sep-2023 10:49 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2095920,SUSHIL KUMAR SAHOO,06-Mar-2023 04:01 PM,Rejected-Technical,Technically disqualified,13-Jul-2023 04:04 PM,,,,,,,,,,,,,,,,,,,AOC
