Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
08-Jun-2023 10:00 AM,19-Jun-2023 11:00 AM,08-Jun-2023 10:00 AM,17-Jun-2023 05:30 PM,08-Jun-2023 10:00 AM ,12-Jun-2023 05:30 PM ,08-Jun-2023 10:00 AM,17-Jun-2023 05:30 PM,EE RWSS KENDRAPARA,AT ICHHAPUR PO SHREE BALADEVJEW DIST KENDRAPARA,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1,ICICI BANK,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,RWS/09/2023-24,2023_RWSS_89664_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,ELECTRIFICATION WORK OF PWS TO KOLATHIA UNDER PATTAMUNDAI BLOCK IN KENDRAPARA DISTRICT,EXTERNAL ELECTRIFICATION WORK OF PWS TO KOLATHIA UNDER PATTAMUNDAI BLOCK IN KENDRAPARA DISTRICT,Please refer Tender documents. ,NA ,"5,66,633",Electrical Works,EXTERNAL ELECTRIFICATION WORKS ,Tender,90.0,30.0,KENDRAPARA,754212.0,OFFICE OF THE EE RWSS KENDRAPARA AT ICHHAPUR ,AT ICHHAPUR PO SHREE BALADEVJEW DIST KENDRAPARA ,08-Jun-2023 10:00 AM ,EE RWSS KENDRAPARA,No ,No,"4,000",0.0,Nil,Nil,No,"5,700",Yes,fixed,,Nil,Nil,AOC,Finance,Only 2 bidders have participated in the tender and their bid admitted for taking further course of action,Basanta Kumar Nayak,19-Jun-2023 12:38 PM,,BOQ Comparative Chart,EE,Internal,"DAO, AEE ESTIMATOR, AE ESTIMATOR",Basanta Kumar Nayak,14-Sep-2023 12:09 PM,techsummary_440350.pdf (807.84 KB),1,2161538,M/S JAY MAA TARINI ELECTRICAL AND CONSTRUCTION,16-Jun-2023 02:08 PM,Accepted-AOC,L1 BIDDER AWARDED THE WORK,14-Sep-2023 12:15 PM,14-Sep-2023,"INR 568,399",30.0,Basanta Kumar Nayak,14-Sep-2023 12:13 PM,kolathiaelectwo.pdf (1289.00 KB),L1 BIDDER WITH 14.99 PERCENTAGE LESS GOT THE WORK,1.0,2161538.0,M/S JAY MAA TARINI ELECTRICAL AND CONSTRUCTION,INR,"568,399",Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,2023_RWSS_89664_4,RWS/09/2023-24,ELECTRIFICATION WORK OF PWS TO KOLATHIA UNDER PATTAMUNDAI BLOCK IN KENDRAPARA DISTRICT,EE,Internal,"DAO, AEE ESTIMATOR , AE ESTIMATOR",Basanta Kumar Nayak,14-Sep-2023 12:11 PM,finsummary_440350.pdf (807.84 KB),AOC
,,,,,,,,,,,,.xls,BOQ (FINANCIAL BID),2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2160902,Trupti Electrical,15-Jun-2023 08:09 PM,Rejected-AOC,REJECTED,14-Sep-2023 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
