S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,01-May-2023 06:55 PM,17-May-2023 11:00 AM,01-May-2023 06:55 PM,16-May-2023 05:00 PM,01-May-2023 06:55 PM ,04-May-2023 05:00 PM ,01-May-2023 06:55 PM,16-May-2023 05:00 PM,31-May-2023 11:00 AM,"Construction of 10 capacity Hospital ward at Spl. Subjail Bonaigarh,Sundergarh.",Building Work,Please refer Tender documents  ,NA ,"1,04,96,288",Civil Works - Buildings,NA ,Tender,90.0,180.0,Sundergarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,05/OPHWC/2023-24,2023_OSPHW_88456_43,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"1,05,000",Yes,fixed,,Nil,Nil,AOC,03-Jul-2023,"INR 9,447,709",180.0,Bikram Keshari Malla,03-Jul-2023 06:11 PM,WORKITY.pdf (756.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 01.07.2023,1.0,2139843.0,SRIJAN CONSTRUCTION,16-May-2023 01:45 PM,Rejected-Finance,DUE TO L1 BIDDER BUT LOWEST TURNOVER LETTER,03-Jul-2023 06:10 PM,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,30-May-2023 04:28 PM,31-May-2023 11:00 AM,techsummary_436461.pdf (92.23 KB),Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,31-May-2023 11:46 AM,,BOQ Comparative Chart,Technical,2 NOS OF BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,18-May-2023 12:45 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_88456_43,05/OPHWC/2023-24,"Construction of 10 capacity Hospital ward at Spl. Subjail Bonaigarh,Sundergarh.",AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,03-Jul-2023 06:10 PM,finsummary_436461.pdf (737.08 KB),1.0,2139385.0,SUBASH CHANDRA LAKRA,INR,"9,447,709",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,2139385.0,SUBASH CHANDRA LAKRA,16-May-2023 01:30 PM,Accepted-AOC,QUALIFIED BIDDER,03-Jul-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
