S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,2159240,CHANDAN SINGH,12-Jun-2023 04:38 PM,Rejected-Technical,Technically disqualified,22-Jun-2023 03:54 PM,Technical,Five no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,13-Jun-2023 12:55 PM,,Finance,Three no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,22-Jun-2023 05:04 PM,,BOQ Comparative Chart,12-Jul-2023,"INR 14,893,752",274.0,Rajendra Nath Nayak,12-Jul-2023 10:45 AM,AOC.pdf (365.00 KB),Chief Executive Officer,Internal,,Rajendra Nath Nayak,12-Jul-2023 10:44 AM,finsummary_439117.pdf (417.24 KB),Chief Executive Officer,Internal,,Rajendra Nath Nayak,22-Jun-2023 03:54 PM,22-Jun-2023 05:00 PM,techsummary_439117.pdf (815.67 KB),WATCO Bhubaneswar,2023_WATCO_89294_1,WATCO (W)-14(1)/2023-24 Dtd.24.05.2023,"Design, Construction, Testing and Commissioning of 1no 5.00 lakh Litre capacity RCC ESR (25mtr staging) with all ancillary work and piping arrangement at Dibya Jiban Sangha under DMA-V for Implementation of 24x7 water supply to Nimapara NAC",1.0,2156738.0,RAMAKANTA PANDA,INR,"14,893,752",AOC,"Design, Construction, Testing and Commissioning of 1no 5.00 lakh Litre capacity RCC ESR (25mtr staging) with all ancillary work and piping arrangement at Dibya Jiban Sangha under DMA-V for Implementation of 24x7 water supply to Nimapara NAC","Design, Construction, Testing and Commissioning of 1no 5.00 lakh Litre capacity RCC ESR (25mtr staging) with all ancillary work and piping arrangement at Dibya Jiban Sangha under DMA-V for Implementation of 24x7 water supply to Nimapara NAC",Please refer Tender documents. ,NA ,"1,75,20,000",Civil Works - Water Works,NA ,Tender,120.0,274.0,"Dibya Jiban Sangha, Nimapara NAC",752106.0,NA ,NA ,NA ,Bhubaneswar,No ,No,WATCO Bhubaneswar,WATCO (W)-14(1)/2023-24 Dtd.24.05.2023,2023_WATCO_89294_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,Chief Executive Officer,"The Chief Executive Officer, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444",1.0,ICICI BANK,"11,800",Nil,Nil,No,29-May-2023 11:00 AM,13-Jun-2023 12:30 PM,29-May-2023 11:00 AM,12-Jun-2023 05:00 PM,NA ,NA ,29-May-2023 11:00 AM,12-Jun-2023 05:00 PM,22-Jun-2023 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","1,76,000",Yes,fixed,,Nil,Nil,AOC
2,2155877,jagadish patra,12-Jun-2023 04:15 PM,Rejected-AOC,Not a lowest bidder,12-Jul-2023 10:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,AOC
3,2156738,RAMAKANTA PANDA,12-Jun-2023 03:41 PM,Accepted-AOC,Lowest bidder,12-Jul-2023 10:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,AOC
4,2157846,SUSANTA KUMAR NAYAK,12-Jun-2023 02:59 PM,Rejected-AOC,Not a lowest bidder,12-Jul-2023 10:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,2159452,SUVENDU DAS,12-Jun-2023 03:37 PM,Rejected-Technical,Technically disqualified,22-Jun-2023 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
