Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"5,900",0.0,Nil,Nil,No,UNIT- SANAKHEMUND BLOCK FOR APPOINTMENT OF LEVEL-II T.C FOR THE YEAR 2023-25,APPOINTMENT OF TRANSPORT CONTRACTOR FOR THE YEAR 2023-25,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,SANKAHMEUNDI BLOCK,761020.0,"O/O the CCSO-cum-DM, Ganjam,Chatrapur ","O/O the CCSO-cum-DM, Ganjam,Chatrapur ",29-Apr-2023 04:00 PM ,"Jaugada Conference Hall, Zilla Parisad, Chatrapur",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2462/23.04.2023,2023_OSCSC_88319_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"3,06,635",No,fixed,,Nil,Nil,"CCSO-Cum-DM,Ganjam","O/O the CCSO-cum-DM, Ganjam,Chatrapur",1.0,Fee/PreQual/Technical,.pdf,NIT,24-Apr-2023 11:00 AM,09-May-2023 11:00 AM,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,09-Jun-2023 11:00 AM,AOC,Collector Ganjam,Internal,"ADM (Gen), Ganjam , RTO, Ganjam, DLO, Ganjam, DSWO, Ganjam, CCSO-cum-DM, Ganjam",Pusha Munda,08-Jun-2023 07:18 PM,09-Jun-2023 11:00 AM,techsummary_435578.pdf (947.37 KB),1.0,2132440.0,ASHOK KUMAR BADATYA,INR,38.15,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2023_OSCSC_88319_1,2462/23.04.2023,UNIT- SANAKHEMUND BLOCK FOR APPOINTMENT OF LEVEL-II T.C FOR THE YEAR 2023-25,Finance,No of 3 bidder participated in price bid,Pusha Munda,22-Jun-2023 07:11 PM,finance_435578.pdf,BOQ Comparative Chart,Technical,Documents accepted of three bidder,Pusha Munda,08-Jun-2023 06:25 PM,technical_435578.pdf,1,2132440,ASHOK KUMAR BADATYA,08-May-2023 02:27 PM,Accepted-AOC,Approved by DLTC,22-Jul-2023 11:17 AM,01-Aug-2023,"INR 6,132,697",730.0,Pusha Munda,22-Jul-2023 11:16 AM,AOCLEVELII.pdf (759.00 KB),Award of contract for Sanakhemundi Block,Collector Ganjam,Internal,"CCSO,Ganjam DSWO,Ganjam DLO,Ganjam RTO,Ganjam , ADM(Gen),Ganjam",Pusha Munda,24-Jun-2023 04:32 PM,finsummary_435578.pdf (1683.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2133395,RABINDRANATH PANIGRAHI,08-May-2023 02:52 PM,Rejected-Finance,Lowest3,24-Jun-2023 04:32 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2133256,RASMITA PATRA,08-May-2023 03:18 PM,Rejected-Finance,Lowest2,24-Jun-2023 04:32 PM,,,,,,,,,,,,,,AOC
