Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2023-24,2023_OSPHW_88871_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"7,86,700",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,10-May-2023 06:55 PM,29-May-2023 11:00 AM,10-May-2023 06:55 PM,26-May-2023 05:00 PM,10-May-2023 06:55 PM ,15-May-2023 05:00 PM ,10-May-2023 06:55 PM,26-May-2023 05:00 PM,02-Jun-2023 11:00 AM,"11,800",0.0,Nil,Nil,No,"Cluster of 1.Constn. of Administrative Building and, 2.Constn. of Armoury Building at OSAP 3rd Bn., Koraput",Building Work,Please refer Tender documents  ,NA ,"7,86,72,632",Civil Works - Buildings,NA ,Tender,90.0,360.0,KORAPUT,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,24-Jul-2023 03:41 PM,finsummary_437393.pdf (3966.17 KB),24-Jul-2023,"INR 75,919,090",360.0,Bikram Keshari Malla,24-Jul-2023 03:43 PM,WORKING.pdf (980.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.07.2023,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,02-Jun-2023 11:52 AM,,BOQ Comparative Chart,Technical,2 NOS OF BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,29-May-2023 12:31 PM,,1.0,2145293.0,Biswa Bihari Pattanaik,26-May-2023 01:16 PM,Rejected-Finance,EXCEEDS THE BID CAPACITY,24-Jul-2023 03:41 PM,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_88871_8,06/OPHWC/2023-24,"Cluster of 1.Constn. of Administrative Building and, 2.Constn. of Armoury Building at OSAP 3rd Bn., Koraput",1.0,2145195.0,PRAKASH KUMAR NAHAK,INR,"75,919,090",AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,01-Jun-2023 06:50 PM,02-Jun-2023 11:00 AM,techsummary_437393.pdf (103.88 KB),AOC
,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2145195.0,PRAKASH KUMAR NAHAK,23-May-2023 10:06 PM,Accepted-AOC,QUALIFIED BIDDER,24-Jul-2023 03:44 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
