Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",Nil,Nil,No,17-Feb-2023 11:00 AM,28-Feb-2023 11:00 AM,17-Feb-2023 11:00 AM,27-Feb-2023 05:00 PM,NA ,NA ,17-Feb-2023 11:00 AM,27-Feb-2023 05:00 PM,"Block Development Officer, Odagaon","o/o Panchayat Samiti, Odagaon",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||ODAGAON Block,eTCN01,2023_PRODA_86272_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"38,660",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,New Construction of Day Care Sub Centre cum Health Wellness Centre at Raganipatna under Odagaon Block for the year 2022-23,New Construction of Day Care Sub Centre cum Health Wellness Centre at Raganipatna under Odagaon Block for the year 2022-23,Please refer Tender documents. ,NA ,"38,65,832",Civil Works - Buildings,NA ,Tender,90.0,180.0,Odagaon,752081.0,NA ,NA ,NA ,"Panchayat Samiti, Odagaon",No ,No,AOC,"BDO, Odagaon",Internal,,Santosh Kumar Jena,14-Jul-2023 04:21 PM,techsummary_429001.pdf (729.11 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||ODAGAON Block,2023_PRODA_86272_5,eTCN01,New Construction of Day Care Sub Centre cum Health Wellness Centre at Raganipatna under Odagaon Block for the year 2022-23,1.0,2089728.0,JAGANNATH PANIGRAHI,INR,"3,846,502.56",1,2089728,JAGANNATH PANIGRAHI,25-Feb-2023 04:19 PM,Accepted-AOC,1st lowest bidder.,15-Jul-2023 03:09 PM,"BDO,Odagaon",Internal,,Santosh Kumar Jena,15-Jul-2023 02:55 PM,finsummary_429001.pdf (729.11 KB),Finance,3 numbers of bidder Admitted.,Santosh Kumar Jena,27-Mar-2023 05:22 PM,,BOQ Comparative Chart,15-Jul-2023,"INR 3,846,502.56",180.0,Santosh Kumar Jena,15-Jul-2023 03:08 PM,Ranganipatna.pdf (2915.00 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2089028,MOHIT ANAND,24-Feb-2023 01:34 PM,Rejected-AOC,2nd lowest bidder.,15-Jul-2023 03:09 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2090511,SOUMYA RANJAN DORA,27-Feb-2023 10:29 AM,Rejected-AOC,2nd lowest bidder.,15-Jul-2023 03:09 PM,,,,,,,,,,,,,,,,,,,AOC
