S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,04-Apr-2023 11:00 AM,26-Apr-2023 10:30 AM,04-Apr-2023 11:00 AM,24-Apr-2023 05:30 PM,04-Apr-2023 11:00 AM ,21-Apr-2023 12:00 PM ,04-Apr-2023 11:00 AM,24-Apr-2023 05:30 PM,29-Apr-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,DTCN,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Kutra Block for the biennial 2023-25,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Kutra Block for the biennial 2023-25,Please refer to tender documents ,NA ,"27,16,889",Handling and Transportation,Transportation ,Tender,45.0,700.0,Sundargarh,770001.0,"O/o C/CSO-cum-DM, OSCSC Ltd., Sundargarh ","O/o C/CSO-cum-DM, OSCSC Ltd., Sundargarh ",05-Apr-2023 11:00 AM ,"O/o Collector Chamber, Sundargarh",No ,No,"5,900",0.0,Nil,Nil,No,"Chief CSO/ CSO-cum-DM, OSCSC Ltd. Sundargarh","O/o Chief CSO/ CSO-cum-DM, OSCSC Ltd. Sundargarh",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,994 DT 31.03.2023,2023_OSCSC_87465_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"1,35,845",No,fixed,,Nil,Nil,AOC,1.0,2112098.0,NILAMADHAB JOSHI,INR,"2,716,889",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,2023_OSCSC_87465_1,994 DT 31.03.2023,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Kutra Block for the biennial 2023-25,"COLLECTOR, SUNDARGARH",Internal,DSWO SUNDARGARH RTO SUNDARGARH ALO SUNDARGARH CSO SUNDARGARH SUB COLLECTOR SADAR SUNDARGARH,Durga Charan Beshra,28-Apr-2023 07:45 PM,29-Apr-2023 11:00 AM,techsummary_433044.pdf (492.31 KB),"COLLECTOR, SUNDARGARH",Internal,SUBCOLLECTOR SADAR SUNDARGARH ALO SUNDARGARH RTO SUNDARGARH DSWO SUNDARGARH CSO SUNDARGARH,Durga Charan Beshra,03-Jul-2023 03:21 PM,finsummary_433044.pdf (558.64 KB),03-Jul-2023,"INR 2,716,889",637.0,Durga Charan Beshra,03-Jul-2023 06:58 PM,ProceedingsKutra.pdf (559.00 KB),Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Kutra Block for the biennial 2023-25,Finance,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Kutra Block for the biennial 2023-25,Durga Charan Beshra,03-Jul-2023 03:15 PM,finance_433044.pdf,BOQ Comparative Chart,Technical,Proceeding of District Level Tender Committee meeting held on 26 04 2023 at 10 30 AM in the office chamber of Sub Collector Sadar Sundargarh for finalization of Technical Bid for Kutra Block for the biennial 2023 25,Durga Charan Beshra,28-Apr-2023 07:44 PM,technical_433044.pdf,1.0,2112123.0,ASHOK KUMAR AGARWAL,23-Apr-2023 05:43 PM,Not Admitted-Finance,Price Bid not complied,03-Jul-2023 03:15 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.pdf,TENDERCALLNOTICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2112098.0,NILAMADHAB JOSHI,23-Apr-2023 01:22 PM,Accepted-AOC,Qualified in Financial Bid,03-Jul-2023 06:59 PM,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
