S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2129372.0,JAGATLAL SAHU,INR,"495,892.06",Finance,All the bidders of Work SI. No. 39 of Bid Identification No. 01/2023-24 are provisionally admitted for overall evaluation process.,Trilochan Ojha,09-May-2023 10:10 AM,finance_435173.pdf,BOQ Comparative Chart,Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,23-Jul-2023 11:35 AM,finsummary_435173.pdf (621.48 KB),ST and SC Development Deptt||ITDA Rairangpur,2023_STSCD_88153_39,01/2023-24 of ITDA Rairangpur,Construction of Kitchen-cum-Store at General Hostel of Dumadihi Govt. (SSD) Girls High School under Bahalda Block.,Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,23-Jul-2023 11:31 AM,techsummary_435173.pdf (621.48 KB),1,2129896,CHANDRA BHUSAN YADAV,04-May-2023 12:29 PM,Rejected-AOC,L1,23-Jul-2023 11:44 AM,23-Jul-2023,"INR 495,892.06",120.0,Apurba Kumar Patra,23-Jul-2023 11:43 AM,AOCsummary.pdf (1459.00 KB),"Jagat Lal Sahu C Class Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingly",AOC,ST and SC Development Deptt||ITDA Rairangpur,01/2023-24 of ITDA Rairangpur,2023_STSCD_88153_39,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj",Construction of Kitchen-cum-Store at General Hostel of Dumadihi Govt. (SSD) Girls High School under Bahalda Block.,Construction of Kitchen-cum-Store at General Hostel of Dumadihi Govt. (SSD) Girls High School under Bahalda Block.,As per tender documents. ,NA ,"5,83,334",Civil Works - Buildings,NA ,Tender,90.0,120.0,Dumadihi,757046.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,"5,833",Yes,percentage,1.0%,Nil,Nil,21-Apr-2023 10:00 AM,06-May-2023 10:30 AM,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,NA ,NA ,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2129506,JAGAT KUMAR SING,03-May-2023 08:46 PM,Rejected-AOC,L1,23-Jul-2023 11:44 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2129372,JAGATLAL SAHU,03-May-2023 06:16 PM,Accepted-AOC,Lottery Winner L1,23-Jul-2023 11:44 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2129537,RINKU RUNGTA,03-May-2023 09:28 PM,Rejected-AOC,L1,23-Jul-2023 11:44 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2128089,SANJEEB KUMAR ROUT,02-May-2023 12:32 PM,Rejected-AOC,L1,23-Jul-2023 11:44 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2129701,SHYAM CHRAN MAJHI,04-May-2023 12:34 PM,Rejected-AOC,L1,23-Jul-2023 11:44 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
