Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","17,75,100",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,08/OPHWC/2023-24,2023_OSPHW_89164_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CLUSTER FOR CONSTN.OF DIFFERENT WORKS AT-MAYURBHANJ,Building Work,Please refer Tender documents ,NA ,"17,75,14,945",Civil Works - Buildings,NA ,Tender,90.0,360.0,MAYURBHANJ,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,20-May-2023 05:00 PM,05-Jun-2023 11:00 AM,20-May-2023 05:00 PM,03-Jun-2023 05:00 PM,20-May-2023 05:00 PM ,24-May-2023 05:00 PM ,20-May-2023 05:00 PM,03-Jun-2023 05:00 PM,12-Jun-2023 11:00 AM,"11,800",0.0,Nil,Nil,No,AOC,10-Jul-2023,"INR 174,674,706",360.0,Bikram Keshari Malla,10-Jul-2023 01:07 PM,WORKD.pdf (634.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 07-07-2023,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,10-Jul-2023 01:05 PM,finsummary_438574.pdf (415.34 KB),Technical,one bidder have participate,Bikram Keshari Malla,05-Jun-2023 12:24 PM,,1.0,2153419.0,NIRAKAR SAMAL,03-Jun-2023 02:38 PM,Accepted-AOC,QUALIFIED BIDDER,10-Jul-2023 01:07 PM,Finance,FINANCIAL BID OPENED AND COMPARATIVE STATEMENT GENERATED,Bikram Keshari Malla,12-Jun-2023 12:03 PM,,BOQ Comparative Chart,1.0,2153419.0,NIRAKAR SAMAL,INR,"174,674,706",Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89164_2,08/OPHWC/2023-24,CLUSTER FOR CONSTN.OF DIFFERENT WORKS AT-MAYURBHANJ,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,09-Jun-2023 07:52 PM,12-Jun-2023 11:00 AM,techsummary_438574.pdf (139.82 KB),AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
