Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,PA ITDA BALLIGUDA,ITDA BALLIGUDA,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/23-24,2023_STSCD_87799_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"12,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Detail Tender Call Notice,Construction of ICT Education and Smart learning facility centre at Govt. SSD Girls High School Penagoberi under Tikabali Block.,Construction of ICT Education and Smart learning facility centre at Govt. SSD Girls High School Penagoberi under Tikabali Block.,Please refer Tender documents. ,NA ,"12,50,190",Civil Works - Buildings,NA ,Tender,90.0,90.0,Girls High School Penagoberi under Tikabali Block,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,12-Apr-2023 05:00 PM,21-Apr-2023 11:00 AM,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,NA ,NA ,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,24-Apr-2023 11:55 AM,AOC,Technical,All documents are ok,MADHUSUDAN BEHERA,24-Apr-2023 11:18 AM,technical_433873.pdf,ST and SC Development Deptt||ITDA Baliguda,2023_STSCD_87799_17,PA (ITDA)-BLG-1/23-24,Construction of ICT Education and Smart learning facility centre at Govt. SSD Girls High School Penagoberi under Tikabali Block.,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLGUA,SUNDARSINGH BEHERA,24-Jul-2023 06:08 PM,finsummary_433873.pdf (201.91 KB),1.0,2118113.0,"MANORAMA TRADE LINK, PROP-ASWINI KUMAR ACHARYA",INR,"1,062,786.74",1,2116321,Basanta Kumar Bhoi,19-Apr-2023 10:35 PM,Rejected-Finance,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:08 PM,24-Jul-2023,"INR 1,062,786.74",90.0,SUNDARSINGH BEHERA,24-Jul-2023 06:10 PM,921.pdf (329.00 KB),"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,MADHUSUDAN BEHERA,24-Apr-2023 11:54 AM,24-Apr-2023 11:55 AM,techsummary_433873.pdf (213.94 KB),Finance,TOTAL SIX BIDDERS,SUNDARSINGH BEHERA,24-Jul-2023 06:00 PM,finance_433873.pdf,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2116808,Manoj Kumar Patra,20-Apr-2023 12:59 PM,Rejected-Finance,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2118113,"MANORAMA TRADE LINK, PROP-ASWINI KUMAR ACHARYA",20-Apr-2023 04:48 PM,Accepted-AOC,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:10 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2117562,MUKESH PRADHAN,20-Apr-2023 11:32 AM,Rejected-Finance,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2117567,Prabir Nayak,20-Apr-2023 09:39 AM,Rejected-Finance,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2116217,Saroj Kumar Nayak,19-Apr-2023 09:46 AM,Rejected-Finance,"It was put into lottery in presence of the bidders where Manorama Trade Link, Prop- Aswini Kumar Acharya came as the winner",24-Jul-2023 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC
