S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2110043.0,RANJAN NAIK,INR,"857,698",ST and SC Development Deptt||ITDA Kaptipada,2023_STSCD_87266_4,ITDAKPD-01/2022-23,"Const. Of Kitchen, Store with Gas Chamber at Bahanada Girls High School under Khunta Block",Collector,Internal,"PA, APD, AEE",BANAMALI NANDA,18-Jul-2023 06:10 PM,techsummary_432277.pdf (3523.54 KB),Finance,Tender Opened,BANAMALI NANDA,07-May-2023 07:26 PM,finance_432277.pdf,BOQ Comparative Chart,Collector,Internal,"PA, AEE, APD",BANAMALI NANDA,21-Jul-2023 12:20 PM,finsummary_432277.pdf (2319.64 KB),21-Jul-2023,"INR 857,698",90.0,DEBADATTA PANDA,21-Jul-2023 01:06 PM,04.pdf (209.00 KB),AOC,1,2111873,AMBUJEE RATH,11-Apr-2023 06:17 PM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,29-Mar-2023 10:00 AM,17-Apr-2023 11:00 AM,29-Mar-2023 10:00 AM,13-Apr-2023 05:00 PM,NA ,NA ,29-Mar-2023 10:00 AM,13-Apr-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,"PA, ITDA, Kaptipada","AT/PO- Udala, Mayurbhanj",1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN Card, GSTIN Reg. Certificate etc.","Const. Of Kitchen, Store with Gas Chamber at Bahanada Girls High School under Khunta Block","Const. Of Kitchen, Store with Gas Chamber at Bahanada Girls High School under Khunta Block",D and C ,NA ,"10,08,938",Civil Works - Buildings,NA ,Tender,90.0,90.0,Khunta,757041.0,NA ,NA ,NA ,"ITDA, Kaptipada, Udala",No ,No,1.0,ICICI BANK,ST and SC Development Deptt||ITDA Kaptipada,ITDAKPD-01/2022-23,2023_STSCD_87266_4,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"10,090",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2113284,ANUJ DAS,12-Apr-2023 08:01 PM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2111922,DUSHMANT GHOSH,10-Apr-2023 08:33 PM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2110043,RANJAN NAIK,13-Apr-2023 07:39 AM,Accepted-AOC,Qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2110367,SASMITA RANI PATTANAYAK,10-Apr-2023 11:39 PM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2113473,SRI PRABHAT KUMAR CHOUDHURY,13-Apr-2023 10:37 AM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2111930,SRI SIMANTA KUMAR TRIPATHY,10-Apr-2023 08:48 PM,Rejected-AOC,Not qualify in Lottery,21-Jul-2023 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
