S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
1.0,ICICI BANK,1.0,Date Extension,Date,,23-May-2023 02:00 PM,08-Jun-2023 12:30 PM,23-May-2023 02:00 PM,07-Jun-2023 05:00 PM,23-May-2023 02:00 PM ,01-Jun-2023 05:00 PM ,23-May-2023 02:00 PM,07-Jun-2023 05:00 PM,"General Manager, WATCO Project Division, Sambalpur","OFFICE OF THE GENERAL MANAGER, WATCO PROJECT DIVISION SAMBALPUR, ODISHA 768005.",1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",WATCO Bhubaneswar||Director (Projects) Watco||GM WATCO PROJECT DIVISION SAMBALPUR,04 / Project/WATCO/SBP/ 2023-24 Dated 17.05.2023,2023_WPDS_89238_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"39,000",Yes,fixed,,Nil,Nil,Laying of 200 mm dia RCC NP3 Sewer and Construction of 1200 mm and 1500 mm dia manhole chambers from MH 947 to MH-951 and MH951-MH195 along Sakhipada PWD road from Chaitanyanagar upto ST. Jhon School chowk in Catchment-5 in part commissioning area of,Laying of 200 mm dia RCC NP3 Sewer and Construction of 1200 mm and 1500 mm dia manhole chambers from MH 947 to MH-951 and MH951-MH195 along Sakhipada PWD road from Chaitanyanagar upto ST. Jhon School chowk in Catchment-5 in part commissioning area of,NA ,NA ,"38,55,227",Civil Works - Water Works,Sewerage Works ,Tender,120.0,60.0,"Sakhipada, Sambalpur",768001.0,NA ,NA ,NA ,Sambalpur,No ,No,"7,080",Nil,Nil,No,AOC,Rajesh Kumar Nayak,Internal,"Hrudananda Swain,Pramila Bag",Rajesh Kumar Nayak,12-Jun-2023 02:04 PM,techsummary_438863.pdf (109.64 KB),1.0,2156293.0,SARANGA DHAR CHAINI,07-Jun-2023 01:18 PM,Accepted-AOC,As per evaluation and lowest quoted offer,07-Jul-2023 03:14 PM,Finance,02 nos bids are received and admitted for further evaluation.,Pramila Bag,09-Jun-2023 11:28 AM,,BOQ Comparative Chart,1.0,2156293.0,SARANGA DHAR CHAINI,INR,"4,171,356",03-Jul-2023,"INR 4,171,356",60.0,Rajesh Kumar Nayak,07-Jul-2023 03:09 PM,451-452_03.07.23.pdf (601.00 KB),WATCO Bhubaneswar||Director (Projects) Watco||GM WATCO PROJECT DIVISION SAMBALPUR,2023_WPDS_89238_1,04 / Project/WATCO/SBP/ 2023-24 Dated 17.05.2023,Laying of 200 mm dia RCC NP3 Sewer and Construction of 1200 mm and 1500 mm dia manhole chambers from MH 947 to MH-951 and MH951-MH195 along Sakhipada PWD road from Chaitanyanagar upto ST. Jhon School chowk in Catchment-5 in part commissioning area of,Rajesh Kumar Nayak,Internal,"Hrudananda Swain,Pramila Bag",Rajesh Kumar Nayak,12-Jun-2023 04:51 PM,finsummary_438863.pdf (540.73 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,2156305.0,SUSANTA KUMAR MEHER,07-Jun-2023 02:05 PM,Rejected-AOC,2nd lowest,07-Jul-2023 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
