Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,"4,41,109",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",06-Feb-2023 10:00 AM,28-Feb-2023 10:00 AM,06-Feb-2023 10:00 AM,27-Feb-2023 05:30 PM,NA ,NA ,06-Feb-2023 10:00 AM,27-Feb-2023 05:30 PM,06-Apr-2023 10:45 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"83/SE/RWSS/2022-23, Dt.21.01.2023",2023_RWSS_85885_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Execution for RPWS to village Rajpur (Balance work) adj. village Putigaon under Karlamunda block including 05 year OM on Turnkey basis,Execution for RPWS to village Rajpur (Balance work) adj. village Putigaon under Karlamunda block including 05 year OM on Turnkey basis,Please refer to DTCN ,NA ,"4,41,10,940",Civil Works - Water Works,NA ,Tender,180.0,390.0,Rajpur,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,AOC,1.0,2091806.0,KALIA NAIK,INR,"39,704,257",14-Jul-2023,"INR 44,110,940",390.0,Ajya Kumar Mishra,14-Jul-2023 03:48 PM,3798.pdf (728.00 KB),Award of contract,Finance,Financial Bid Opening summary,Ajya Kumar Mishra,14-Jul-2023 03:43 PM,finance_427403.pdf,BOQ Comparative Chart,Technical,Technical Bid Opening Summary,Ajya Kumar Mishra,06-Apr-2023 10:25 AM,technical_427403.pdf,CHIEF ENGINEER RWSS BALANGIR CIRCLE,Internal,SE RWSS KALAHANDI AEE ESTIMATOR BALANGIR CIRCLE DAO II KALAHANDI,Ajya Kumar Mishra,14-Jul-2023 03:47 PM,finsummary_427403.pdf (597.97 KB),Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_85885_2,"83/SE/RWSS/2022-23, Dt.21.01.2023",Execution for RPWS to village Rajpur (Balance work) adj. village Putigaon under Karlamunda block including 05 year OM on Turnkey basis,1,2091871,DHIRENDRA KUMAR JAIN,27-Feb-2023 04:03 PM,Rejected-Technical,Rejected,06-Apr-2023 10:34 AM,Chief Engineer,Internal,SE RWSS Kalahandi DAO Kalahandi EE AEE ESTIMATOR BALANGIR CIRCLE,Ajya Kumar Mishra,06-Apr-2023 10:34 AM,06-Apr-2023 10:45 AM,techsummary_427403.pdf (592.63 KB),AOC
,,,,,,,,,,,,,,,.pdf,Other document as per dtcn,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2091909,DIVYA SINGH NAYAK,27-Feb-2023 04:52 PM,Rejected-Technical,Rejected,06-Apr-2023 10:34 AM,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2091806,KALIA NAIK,27-Feb-2023 03:44 PM,Accepted-AOC,Awarded as per OPWD code,14-Jul-2023 03:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2090963,MANORAMA SASAMALA,27-Feb-2023 11:38 AM,Rejected-AOC,Rejected,14-Jul-2023 03:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2091338,Oxone Infratech Private Limited,27-Feb-2023 03:11 PM,Rejected-AOC,Rejected,14-Jul-2023 03:49 PM,,,,,,,,AOC
