S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,12-Apr-2023 05:00 PM,21-Apr-2023 11:00 AM,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,NA ,NA ,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,24-Apr-2023 11:30 AM,Construction of Addl. Class Room at Badagada Ashram School under Raikia Block. Dist Kandhamal.,Construction of Addl. Class Room at Badagada Ashram School under Raikia Block. Dist Kandhamal.,Please refer Tender documents. ,NA ,"8,22,118",Civil Works - Buildings,NA ,Tender,90.0,90.0,Badagada Ashram School under Raikia Block,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,"8,221",Yes,percentage,1.0%,Nil,Nil,PA ITDA BALLIGUDA,ITDA BALLIGUDA,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/23-24,2023_STSCD_87799_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Detail Tender Call Notice,AOC,Finance,TOTAL FOUR BIDDERS,SUNDARSINGH BEHERA,05-Jul-2023 04:52 PM,finance_433814.pdf,BOQ Comparative Chart,Technical,All documents are OK,MADHUSUDAN BEHERA,24-Apr-2023 10:45 AM,technical_433814.pdf,1,2116164,AKSHAYA KUMAR MALLICK,19-Apr-2023 10:41 AM,Rejected-AOC,was put into lottery in presence of the bidders where Sri Mukesh Pradhan came as the winner,05-Jul-2023 05:02 PM,05-Jul-2023,"INR 781,094.04",90.0,SUNDARSINGH BEHERA,05-Jul-2023 05:00 PM,862.pdf (317.00 KB),It was put into lottery in presence of the bidders where Sri Mukesh Pradhan came as the winner,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,SUNDARSINGH BEHERA,05-Jul-2023 04:56 PM,finsummary_433814.pdf (201.91 KB),PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,MADHUSUDAN BEHERA,24-Apr-2023 11:28 AM,24-Apr-2023 11:30 AM,techsummary_433814.pdf (213.95 KB),ST and SC Development Deptt||ITDA Baliguda,2023_STSCD_87799_5,PA (ITDA)-BLG-1/23-24,Construction of Addl. Class Room at Badagada Ashram School under Raikia Block. Dist Kandhamal.,1.0,2117555.0,MUKESH PRADHAN,INR,"781,094.04",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,AOC,,,,,,,,,,,,2,2116770,Manoj Kumar Patra,20-Apr-2023 12:48 PM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Mukesh Pradhan came as the winner,05-Jul-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2117555,MUKESH PRADHAN,20-Apr-2023 11:08 AM,Accepted-AOC,It was put into lottery in presence of the bidders where Sri Mukesh Pradhan came as the winner,05-Jul-2023 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2117573,Prabir Nayak,20-Apr-2023 09:22 AM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Mukesh Pradhan came as the winner,05-Jul-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
