EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,96,532",No,fixed,,Nil,Nil,19-Apr-2023 02:00 PM,04-May-2023 11:30 AM,19-Apr-2023 02:00 PM,03-May-2023 05:30 PM,NA ,NA ,19-Apr-2023 02:00 PM,03-May-2023 05:30 PM,12-May-2023 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,NIT N DTCN FOR APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR OF CUTTACK SADAR UNIT FOR BIENNIAL 23-25,"5,900",0.0,Nil,Nil,No,TENDER CALL NOTICE N TENDER DOCUMENTS FOR SELECTION AND APPOINTMENT OF LEVEL -II TRANSPORT CONTRACTOR OF CUTTACK SADAR UNIT FOR BIENNIAL 2023-25,"TRANSPORTATION OF FOOD GRAINS FROM RRC CWC, CUTTACK TO CUTTACK SADAR UNIT FOR BIENNIAL 2023-25",PLEASE REFER TO TENDER DOCUMENTS ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,"FROM RRC CWC, CUTTACK TO CUTTACK SADAR UNIT",753002.0,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK ","OFFICE OF THE CCSO-CUM-DM, OSCSC LTD, COLLECTORATE, CUTTACK ",21-Apr-2023 11:30 AM ,"OFFICE OF CCSO-CUM-DM, OSCSC LTD, CUTTACK",No ,No,"CCSO-CUM-DISTRICT MANAGER, OSCSC LTD, CUTTACK","OFFICE OF THE CCSO-CUM-DM, OSCSC LTD, COLLECTORATE, CUTTACK",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,1126_8/17.04.2023,2023_OSCSC_88125_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,COLLECTOR CUTTACK,Internal,"ADM GEN, CUTTACK, DLO CUTTACK , DSWO, CUTTACK, RTO, CUTTACK, CSO CUM DM, OSCSC LTD CUTTACK",Manas Ranjan Mohapatra,11-May-2023 03:20 PM,12-May-2023 12:30 PM,techsummary_434954.pdf (1976.43 KB),1.0,2117666.0,Sri Nilamadhab Khuntia,INR,34.73,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,2023_OSCSC_88125_1,1126_8/17.04.2023,TENDER CALL NOTICE N TENDER DOCUMENTS FOR SELECTION AND APPOINTMENT OF LEVEL -II TRANSPORT CONTRACTOR OF CUTTACK SADAR UNIT FOR BIENNIAL 2023-25,Technical,All Bidders of Cuttack Sadar Block are admitted for Technical Bid,Manas Ranjan Mohapatra,11-May-2023 03:08 PM,,1,2118973,SISIRA KUMAR ROUT,01-May-2023 03:57 PM,Rejected-Finance,HIGHEST BIDDING RATE,17-Jul-2023 07:12 PM,Finance,ALL BIDDERS ARE ALLOWED,Jaminikanta Mohapatra,27-Jun-2023 12:28 PM,,BOQ Comparative Chart,COLLECTOR CUTTACK,Internal,"RTO, CUTTACK, DLO, CUTTACK, DSWO, CUTTACK, CSO-CUM-DM, OSCSC LTD., CUTTACK",Jaminikanta Mohapatra,17-Jul-2023 07:12 PM,finsummary_434954.pdf (1192.60 KB),17-Jul-2023,"INR 3,930,621",631.0,Jaminikanta Mohapatra,17-Jul-2023 07:33 PM,L2NMKHUNTIA.pdf (574.00 KB),Sri Nilamadhab Khuntia is selected as L-II Transport Contractor for Cuttack Sadar unit as lowest bidder for the Year 2023-25.,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ FOR SELCTN N APPONTMNT OF LEVEL-II TRANSPORT CONTRACTOR OF CUTTACK SADAR UNIT FOR BIENNIAL 23-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2125958,Sri Bikramaditya Kar,01-May-2023 09:24 PM,Rejected-Finance,HIGHEST BIDDING RATE,17-Jul-2023 07:12 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2117666,Sri Nilamadhab Khuntia,01-May-2023 07:34 PM,Accepted-AOC,Lowest Bidding rate,17-Jul-2023 07:34 PM,,,,,,,,,,,,,,,,,,,,AOC
