S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,"CCSO-Cum-DM,Ganjam","O/O the CCSO-cum-DM, Ganjam,Chatrapur","11,800",0.0,Nil,Nil,No,Tender for selection and appointment of Handling Contractor for labour work in different RRC of Ganjam District,Tender for selection and appointment of Handling Contractor (Labour work) at different RRC of Ganjam District,Please refer Tender documents. ,NA ,,Handling and Transportation,Handling ,Tender,45.0,730.0,Ganjam Dist,761020.0,"O/O the CCSO-cum-DM, Ganjam,Chatrapur ","O/O the CCSO-cum-DM, Ganjam,Chatrapur ",29-Apr-2023 04:00 PM ,"Jaugada Conference Hall, Zilla Parisad, Chatrapur",No ,No,24-Apr-2023 11:00 AM,09-May-2023 11:00 AM,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,09-Jun-2023 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2442/23.04.2023,2023_OSCSC_88324_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"9,93,766",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender document,AOC,Collector Ganjam,Internal,"ADM (Gen), Ganjam , RTO, Ganjam, DLO, Ganjam, DSWO, Ganjam, CCSO-cum-DM, Ganjam",Pusha Munda,08-Jun-2023 06:47 PM,09-Jun-2023 11:00 AM,techsummary_435589.pdf (288.17 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2023_OSCSC_88324_1,2442/23.04.2023,Tender for selection and appointment of Handling Contractor for labour work in different RRC of Ganjam District,1.0,2129782.0,SMKR AND ASSOCIATE,INR,21.78,Finance,No of 3 bidders are participated in price bid,Pusha Munda,22-Jun-2023 04:05 PM,,BOQ Comparative Chart,Technical,Documents accepted of three bidder,Pusha Munda,08-Jun-2023 06:38 PM,technical_435589.pdf,1,2132816,MAA NARAYANI AGENCY,08-May-2023 04:59 PM,Rejected-Finance,lowest3,22-Jun-2023 04:28 PM,01-Jul-2023,"INR 19,875,313.54",640.0,Pusha Munda,15-Jul-2023 07:35 PM,AOC.pdf (283.00 KB),Appointment of Handling Contractor for the biennial year 2023-25,Collector Ganjam,Internal,"CCSO,GANJAM DSWO, GANJAM DLO, GANJAM RTO,GANJAM",Pusha Munda,22-Jun-2023 04:28 PM,finsummary_435589.pdf (1092.65 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Notice Inviting Tender,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2129802,M/S DEVI PRASAD MISHRA,08-May-2023 12:58 PM,Rejected-Finance,lowest 2,22-Jun-2023 04:28 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2129782,SMKR AND ASSOCIATE,08-May-2023 12:46 PM,Accepted-AOC,Selected as per BSOR,15-Jul-2023 07:38 PM,,,,,,,,,,,,,,AOC
