Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Bolangir,2227/13.04.2023,2023_OSCSC_87949_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"2,96,374",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"5,900",0.0,Nil,Nil,No,17-Apr-2023 10:00 AM,04-May-2023 09:00 AM,17-Apr-2023 10:00 AM,03-May-2023 05:00 PM,NA ,NA ,17-Apr-2023 10:00 AM,03-May-2023 05:00 PM,06-May-2023 12:30 PM,1.0,ICICI BANK,"District Manager, OSCSC Ltd.,Balangir","CSO Office, Balangir",Selection and appointment of Level-II Transport Contractor of Patnagarh Block and NAC for the biennial 2023-25 of Balangir District,Selection and appointment of Level-II Transport Contractor of Patnagarh Block and NAC for the biennial 2023-25 of Balangir District,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Balangir,767001.0,"CSO Office, Balangir ","CSO Office, Balangir ",20-Apr-2023 09:00 AM ,"Conference Hall of Collectorate, Balangir",No ,No,AOC,1.0,2125081.0,SUDARTHI PATEL,INR,27.45,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Bolangir,2023_OSCSC_87949_1,2227/13.04.2023,Selection and appointment of Level-II Transport Contractor of Patnagarh Block and NAC for the biennial 2023-25 of Balangir District,Collector,Internal,DLO DSWO RTO CCSO,Mir Raja Ali,06-May-2023 11:22 AM,06-May-2023 12:30 PM,techsummary_434403.pdf (306.13 KB),Collector,Internal,RTO DLO DSWO CCSO,Mir Raja Ali,03-Jul-2023 09:09 PM,finsummary_434403.pdf (3197.85 KB),03-Jul-2023,"INR 5,927,484",730.0,Ashok Kumar Bag,10-Jul-2023 06:39 PM,3418.pdf (378.00 KB),Technical,Technical Bid Opened,Ashok Kumar Bag,04-May-2023 12:09 PM,,1,2127948,BIKASH RANJAN PATRA,03-May-2023 03:16 PM,Rejected-Finance,"Rejected, Higher Bid",03-Jul-2023 09:09 PM,Finance,Financial Bid Opened,Ashok Kumar Bag,06-May-2023 02:13 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Documents,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2127548,BISWANATH MEHER,03-May-2023 12:50 PM,Rejected-Finance,"Rejected, Sudarthi Patel Win Through Lottery system",03-Jul-2023 09:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2127951,MANAS RANJAN MISHRA,03-May-2023 04:11 PM,Rejected-Finance,"Rejected, Higher Bid",03-Jul-2023 09:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2122027,rejinameher,03-May-2023 02:57 PM,Rejected-Finance,"Rejected, Sudarthi Patel Win Through Lottery system",03-Jul-2023 09:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2125081,SUDARTHI PATEL,02-May-2023 11:56 PM,Accepted-AOC,Lowest Bidder,10-Jul-2023 06:40 PM,,,,,,,AOC
