Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Uni Polasarar Block and NAC for appointment of Level-II TC for the F.Y 2023-25,Appointment of Level-II Transport Contractor for year 2023-25,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Polasara Block /NAC,761020.0,"O/O the CCSO-cum-DM, Ganjam,Chatrapur ","O/O the CCSO-cum-DM, Ganjam,Chatrapur ",29-Apr-2023 04:00 PM ,"Jaugada Conference Hall, Zilla Parisad, Chatrapur",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2459/23.04.2023,2023_OSCSC_88316_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"CCSO-Cum-DM,Ganjam","O/O the CCSO-cum-DM, Ganjam,Chatrapur",1.0,Fee/PreQual/Technical,.pdf,NIT,"3,00,455",No,fixed,,Nil,Nil,24-Apr-2023 11:00 AM,09-May-2023 11:00 AM,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,09-Jun-2023 11:00 AM,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,No,AOC,Technical,Documents accepted of three bidder,Pusha Munda,08-Jun-2023 06:17 PM,technical_435567.pdf,1,2130296,Lokesh Parichha,08-May-2023 03:50 PM,Rejected-Finance,Lowest3,24-Jun-2023 04:50 PM,Finance,No of 3 bidder participated in price bid,Pusha Munda,22-Jun-2023 05:56 PM,finance_435567.pdf,BOQ Comparative Chart,Collector Ganjam,Internal,"CCSO,Ganjam DSWO,Ganjam, DLO,Ganjam, RTO, Ganjam, ADM(Gen)Ganjam",Pusha Munda,24-Jun-2023 04:50 PM,finsummary_435567.pdf (1683.20 KB),01-Aug-2023,"INR 6,009,109",730.0,Pusha Munda,22-Jul-2023 11:03 AM,AOCLEVELII.pdf (759.00 KB),Award of contract for Polasara Block/ NAC,Collector Ganjam,Internal,"ADM (Gen), Ganjam , RTO, Ganjam, DLO, Ganjam, DSWO, Ganjam, CCSO-cum-DM, Ganjam",Pusha Munda,08-Jun-2023 07:25 PM,09-Jun-2023 11:00 AM,techsummary_435567.pdf (947.37 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2023_OSCSC_88316_1,2459/23.04.2023,Uni Polasarar Block and NAC for appointment of Level-II TC for the F.Y 2023-25,1.0,2132910.0,SANTOSHI NAHAK,INR,44.93,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,2,2132842,SANAT KUMAR PANDA,08-May-2023 01:59 PM,Rejected-Finance,Lowest2,24-Jun-2023 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,2132910,SANTOSHI NAHAK,08-May-2023 02:11 PM,Accepted-AOC,Approved by DLTC,22-Jul-2023 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
