Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Construction of four Nos New Additional Class Room Building in Ground Floor and First Floor of 5T transformation work at Mahila Mahavidyalaya Rairangpur under Rairangpur Municipality.,Construction of four Nos New Additional Class Room Building in Ground Floor and First Floor of 5T transformation work at Mahila Mahavidyalaya Rairangpur under Rairangpur Municipality.,As per tender documents. ,NA ,"46,33,334",Civil Works - Buildings,NA ,Tender,90.0,180.0,Rairangpur,757043.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,"46,333",Yes,percentage,1.0%,Nil,Nil,ST and SC Development Deptt||ITDA Rairangpur,01/2023-24 of ITDA Rairangpur,2023_STSCD_88153_31,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Technical Bid,Technical Bid,,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj","6,000",0.0,Nil,Nil,No,21-Apr-2023 10:00 AM,06-May-2023 10:30 AM,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,NA ,NA ,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,1.0,ICICI BANK,AOC,1,2128147,HIMANSU NARAYAN BARIK,02-May-2023 03:16 PM,Accepted-AOC,Lottery winner L1,20-Jul-2023 09:06 AM,20-Jul-2023,"INR 3,938,796.9",180.0,Apurba Kumar Patra,20-Jul-2023 09:05 AM,WorkorderHimanshu31.pdf (531.00 KB),Sri Himanshu Narayan Barik B Class Dip EngContractor selected as valid and L1 in transparent lottery system and he has been deposited APSD as per OPWD Code and work order has been issued.,Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,20-Jul-2023 08:56 AM,techsummary_435152.pdf (621.48 KB),Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,20-Jul-2023 08:59 AM,finsummary_435152.pdf (621.48 KB),ST and SC Development Deptt||ITDA Rairangpur,2023_STSCD_88153_31,01/2023-24 of ITDA Rairangpur,Construction of four Nos New Additional Class Room Building in Ground Floor and First Floor of 5T transformation work at Mahila Mahavidyalaya Rairangpur under Rairangpur Municipality.,1.0,2128147.0,HIMANSU NARAYAN BARIK,INR,"3,938,796.9",Finance,All the bidders of Work SI. No. 31 of Bid Identification No. 01/2023-24 are provisionally admitted for overall evaluation process.,Trilochan Ojha,09-May-2023 09:36 AM,finance_435152.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,2129880,KISHORE KUMAR RAJAK,04-May-2023 12:19 PM,Rejected-AOC,L1,20-Jul-2023 09:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2129385,SACHIDANANDA SHIT,03-May-2023 06:26 PM,Rejected-AOC,L1,20-Jul-2023 09:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2126027,SUBRAT KUMAR BEHERA,28-Apr-2023 08:51 PM,Rejected-AOC,L1,20-Jul-2023 09:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
