S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,12-Apr-2023 05:00 PM,21-Apr-2023 11:00 AM,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,NA ,NA ,12-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,24-Apr-2023 11:30 AM,PA ITDA BALLIGUDA,ITDA BALLIGUDA,"8,340",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Detail Tender Call Notice,"4,000",0.0,Nil,Nil,No,Construction of Addl. Class Room at Kilakia Ashram School under K.Nuagam Block. Dist Kandhamal.,Construction of Addl. Class Room at Kilakia Ashram School under K.Nuagam Block. Dist Kandhamal.,Please refer Tender documents. ,NA ,"8,34,035",Civil Works - Buildings,NA ,Tender,90.0,90.0,Kilakia Ashram School under K.Nuagam Block.,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/23-24,2023_STSCD_87799_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,TOTAL FIVE BIDDERS,SUNDARSINGH BEHERA,05-Jul-2023 04:40 PM,finance_433811.pdf,BOQ Comparative Chart,Technical,All documents are ok,MADHUSUDAN BEHERA,24-Apr-2023 10:42 AM,technical_433811.pdf,1,2117924,BABULA PATTNAIK,20-Apr-2023 02:29 PM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner,05-Jul-2023 04:45 PM,709013.2,Internal,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner,SUNDARSINGH BEHERA,05-Jul-2023 04:45 PM,finsummary_433811.pdf (201.91 KB),05-Jul-2023,"INR 709,013.2",90.0,SUNDARSINGH BEHERA,05-Jul-2023 04:48 PM,863.pdf (310.00 KB),It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner.,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,MADHUSUDAN BEHERA,24-Apr-2023 11:27 AM,24-Apr-2023 11:30 AM,techsummary_433811.pdf (213.94 KB),ST and SC Development Deptt||ITDA Baliguda,2023_STSCD_87799_3,PA (ITDA)-BLG-1/23-24,Construction of Addl. Class Room at Kilakia Ashram School under K.Nuagam Block. Dist Kandhamal.,1.0,2117503.0,UMA KANTA NAIK,INR,"709,013.2",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2116761,Manoj Kumar Patra,20-Apr-2023 12:45 PM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner,05-Jul-2023 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2117575,Prabir Nayak,20-Apr-2023 09:18 AM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner,05-Jul-2023 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2116211,Saroj Kumar Nayak,19-Apr-2023 09:24 AM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner,05-Jul-2023 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2117503,UMA KANTA NAIK,20-Apr-2023 07:37 AM,Accepted-AOC,It was put into lottery in presence of the bidders where Sri Uma Kanta Naik came as the winner.,05-Jul-2023 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
