Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"5,900",0.0,Nil,Nil,No,TENDER CALL NOTICE N TENDER DOCUMENTS FOR SELECTION AND APPOINTMENT OF LEVEL -II TRANSPORT CONTRACTOR OF TIGIRIA UNIT FOR BIENNIAL 2023-25,"TRANSPORTATION OF FOODGRAINS FROM RMC GODOWN, JATAMUNDIA TO ALL FPS OF TIGIRIA UNIT",PL REFER TO TENDER DOCUMENTS ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,"FROM RMC GODOWN, JATAMUNDIA TO ALL FPSs OF TIGIRIA",753002.0,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK ","OFFICE OF THE CCSO-CUM-DM, OSCSC LTD., COLLECTORATE, CUTTACK ",21-Apr-2023 11:30 AM ,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,1126_15/17.04.2023,2023_OSCSC_88138_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"1,22,894",No,fixed,,Nil,Nil,19-Apr-2023 05:00 PM,04-May-2023 11:30 AM,19-Apr-2023 05:00 PM,03-May-2023 05:30 PM,NA ,NA ,19-Apr-2023 05:00 PM,03-May-2023 05:30 PM,12-May-2023 12:30 PM,1,ICICI BANK,"CCSO-CUM-DISTRICT MANAGER, OSCSC LTD., CUTTACK","OFFICE OF THE CCSO-CUM-DM, OSCSC LTD., COLLECTORATE, CUTTACK",1,Fee/PreQual/Technical,.pdf,NIT N DTCN FOR APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR OF TIGIRIA UNIT FOR BIENNIAL 2023-25,AOC,COLLECTOR CUTTACK,Internal,"ADM GEN, CUTTACK, DLO CUTTACK , DSWO, CUTTACK, RTO, CUTTACK, CSO CUM DM, OSCSC LTD CUTTACK",Manas Ranjan Mohapatra,11-May-2023 03:53 PM,12-May-2023 12:30 PM,techsummary_434991.pdf (1976.43 KB),1.0,2126997.0,NAYAN KUMAR DAS,INR,39.54,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,2023_OSCSC_88138_1,1126_15/17.04.2023,TENDER CALL NOTICE N TENDER DOCUMENTS FOR SELECTION AND APPOINTMENT OF LEVEL -II TRANSPORT CONTRACTOR OF TIGIRIA UNIT FOR BIENNIAL 2023-25,Finance,ALL BIDDERS ARE ALLOWED,Jaminikanta Mohapatra,27-Jun-2023 12:45 PM,,BOQ Comparative Chart,Technical,All Bidders of Tigiria Block are admitted for Technical Bid,Manas Ranjan Mohapatra,11-May-2023 02:54 PM,,1,2126390,CHITTARANJAN SAHOO,02-May-2023 06:14 PM,Rejected-Finance,Highest Bidding Rate,17-Jul-2023 06:57 PM,17-Jul-2023,"INR 2,457,877",631.0,Jaminikanta Mohapatra,17-Jul-2023 07:53 PM,L2NKDAS.pdf (586.00 KB),Sri Nayan Kumar Dasis selected as L-II Transport Contractor for Tigiria Unit as lowest bidder for the Year 2023-25.,COLLECTOR CUTTACK,Internal,"RTO, CUTTACK, DLO, CUTTACK, DSWO, CUTTACK, CSO-CUM-DM, OSCSC LTD., CUTTACK",Jaminikanta Mohapatra,17-Jul-2023 06:57 PM,finsummary_434991.pdf (1192.60 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,2,Finance,.xls,BOQ FOR SELECTION N APPOINTMENT OF LEVEL -II TRANSPORT CONTRACTOR OF TIGIRIA UNIT FOR BIENNIAL 23-25,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2126997,NAYAN KUMAR DAS,02-May-2023 06:19 PM,Accepted-AOC,Lowest Bidding Rate,17-Jul-2023 07:53 PM,,,,,,,,,,,,,,AOC
