Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Collector Ganjam,Internal,"ADM (Gen), Ganjam , RTO, Ganjam, DLO, Ganjam, DSWO, Ganjam, CCSO-cum-DM, Ganjam",Pusha Munda,08-Jun-2023 07:52 PM,09-Jun-2023 11:00 AM,techsummary_435545.pdf (947.37 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2023_OSCSC_88300_1,2445/23.04.2023,Unit Bellaguntha Block/ NAC for appointment of Level-II TC for the F.Y 2023-25,1.0,2132918.0,PRAFULLA KUMAR PANDA,INR,33.54,Finance,No of 2 bidder participated in price bid,Pusha Munda,22-Jun-2023 05:18 PM,finance_435545.pdf,BOQ Comparative Chart,1.0,2132918.0,PRAFULLA KUMAR PANDA,08-May-2023 01:36 PM,Accepted-AOC,Approved by DLTC,21-Jul-2023 06:39 PM,Technical,Documents accepted of two bidder,Pusha Munda,08-Jun-2023 01:36 PM,technical_435545.pdf,01-Aug-2023,"INR 3,434,150",730.0,Pusha Munda,21-Jul-2023 06:38 PM,AOCLEVELII.pdf (759.00 KB),Award of Contract of Belaguntha Block/ NAC,Collector Ganjam,Internal,"CCSO,Ganjam DSWO,Ganjam, DLO,Ganjam, RTO, Ganjam, ADM(Gen)Ganjam",Pusha Munda,24-Jun-2023 05:44 PM,finsummary_435545.pdf (1683.20 KB),AOC,Unit Bellaguntha Block/ NAC for appointment of Level-II TC for the F.Y 2023-25,Appointment of Level - II Transport Contractor,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Bellaguntha Block and NAC,761020.0,NA ,NA ,NA ,"Jaugada Conference Hall, Zilla Parisad, Chatrapur",No ,No,"5,900",0.0,Nil,Nil,No,"1,71,708",No,fixed,,Nil,Nil,"CCSO-Cum-DM,Ganjam","O/O the CCSO-cum-DM, Ganjam,Chatrapur",1.0,Fee/PreQual/Technical,.pdf,NIT,24-Apr-2023 11:00 AM,09-May-2023 11:00 AM,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,09-Jun-2023 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2445/23.04.2023,2023_OSCSC_88300_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,2132860.0,SANAT KUMAR PANDA,08-May-2023 02:03 PM,Rejected-Finance,Lowest2,24-Jun-2023 05:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
