Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"5,900",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"3,03,814",No,fixed,,Nil,Nil,"CCSO-Cum-DM,Ganjam","O/O the CCSO-cum-DM, Ganjam,Chatrapur",UNIT -BERHAMPUR MUNCIPALITY APPOINTEMENT OF LEVEL-II T.C. FOR THE YEAR 2023-25,Appointment of Level-II Transport Contractor for the year 2023-25,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Berhampur Muncipality,761020.0,"O/O the CCSO-cum-DM, Ganjam,Chatrapur ","O/O the CCSO-cum-DM, Ganjam,Chatrapur ",29-Apr-2023 04:00 PM ,"Jaugada Conference Hall, Zilla Parisad, Chatrapur",No ,No,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2465/23.05.2023,2023_OSCSC_88322_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,24-Apr-2023 11:00 AM,09-May-2023 11:00 AM,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 11:00 AM,08-May-2023 05:00 PM,09-Jun-2023 11:00 AM,AOC,Collector Ganjam,Internal,"ADM (Gen), Ganjam , RTO, Ganjam, DLO, Ganjam, DSWO, Ganjam, CCSO-cum-DM, Ganjam",Pusha Munda,08-Jun-2023 06:52 PM,09-Jun-2023 11:00 AM,techsummary_435585.pdf (947.37 KB),1.0,2129822.0,SAI OM AGENCY,INR,36.98,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2023_OSCSC_88322_1,2465/23.05.2023,UNIT -BERHAMPUR MUNCIPALITY APPOINTEMENT OF LEVEL-II T.C. FOR THE YEAR 2023-25,Finance,No of 2 bidder participated in price bid,Pusha Munda,22-Jun-2023 08:06 PM,finance_435585.pdf,BOQ Comparative Chart,Technical,Documents accepted of two bidder,Pusha Munda,08-Jun-2023 06:31 PM,technical_435585.pdf,1.0,2129822.0,SAI OM AGENCY,08-May-2023 12:01 PM,Accepted-AOC,Approved by DLTC,22-Jul-2023 11:25 AM,Collector Ganjam,Internal,"CCSO,Ganjam DSWO,Ganjam DLO,Ganjam RTO,Ganjam , ADM(Gen),Ganjam",Pusha Munda,24-Jun-2023 04:13 PM,finsummary_435585.pdf (1683.20 KB),01-Aug-2023,"INR 6,076,270",730.0,Pusha Munda,22-Jul-2023 11:24 AM,AOCLEVELII.pdf (759.00 KB),Award of contract for Berhampur Muncipality,AOC
,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2131575.0,SRIDEEP KUMAR MAHAPATRA,08-May-2023 11:47 AM,Rejected-Finance,Lowest2,24-Jun-2023 04:13 PM,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
