Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
21-Apr-2023 10:00 AM,06-May-2023 10:30 AM,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,NA ,NA ,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,"6,000",0.0,Nil,Nil,No,Completion of Additional Class Room at Ranagamatia Ashram School under Kusumi Block.,Completion of Additional Class Room at Ranagamatia Ashram School under Kusumi Block.,As per tender documents. ,NA ,"17,25,505",Civil Works - Buildings,NA ,Tender,90.0,150.0,Rangamatia,757049.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,1.0,ICICI BANK,ST and SC Development Deptt||ITDA Rairangpur,01/2023-24 of ITDA Rairangpur,2023_STSCD_88153_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj","17,255",Yes,percentage,1.0%,Nil,Nil,AOC,Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,10-Jul-2023 10:43 PM,techsummary_435044.pdf (621.48 KB),ST and SC Development Deptt||ITDA Rairangpur,2023_STSCD_88153_6,01/2023-24 of ITDA Rairangpur,Completion of Additional Class Room at Ranagamatia Ashram School under Kusumi Block.,1,2129886,ARATI DALEI,04-May-2023 12:26 PM,Rejected-AOC,L1,10-Jul-2023 10:55 PM,Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,10-Jul-2023 10:47 PM,finsummary_435044.pdf (621.48 KB),Finance,All the bidders of Work SI. No. 6 of Bid Identification No. 01/2023-24 are provisionally admitted for overall evaluation process.,Trilochan Ojha,08-May-2023 05:56 PM,finance_435044.pdf,BOQ Comparative Chart,10-Jul-2023,"INR 1,466,851.94",150.0,Apurba Kumar Patra,10-Jul-2023 10:54 PM,Workorder6ChandraKantaNanda.pdf (244.00 KB),"Sri Chandrakanta Nanda C Class Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingl",AOC
,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,2129765,CHANDRA KANTA NANDA,04-May-2023 11:13 AM,Accepted-AOC,Lottery Win,10-Jul-2023 10:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3,2129651,PARAMESWAR MOHANTA,04-May-2023 09:20 AM,Rejected-AOC,L1,10-Jul-2023 10:55 PM,,,,,,,,,,,,,,,,,,,,AOC
