EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"29,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,07-Apr-2023 10:00 AM,24-Apr-2023 11:30 AM,07-Apr-2023 10:00 AM,21-Apr-2023 05:00 PM,07-Apr-2023 10:00 AM ,21-Apr-2023 03:00 PM ,07-Apr-2023 10:00 AM,21-Apr-2023 05:00 PM,"BDO, Nishintakoili",Panchayata Samiti Nischintakoili,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||NISCHINTAKOILI Block,NKB-01/2022-23,2023_PRBNC_87497_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,Construction of Sub Centre at Jairampur under Jairampur GP,Construction of Sub Centre Building,Please refer Tender documents. ,NA ,"28,43,879",Civil Works - Buildings,NA ,Tender,90.0,240.0,Jairampur,754207.0,NA ,NA ,NA ,Nischintakoili Block,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,27-Jul-2023,"INR 2,559,956",240.0,Dibya Jyoti Smrutiranjan Deo,27-Jul-2023 05:35 PM,Jairampur_AOC.pdf (180.00 KB),"BDO, Nischintakoili",Internal,"ABDO,AEE,SO,Cashier, JE",Satya Ranjan Panda,27-Jul-2023 05:25 PM,finsummary_433314.pdf (412.56 KB),Finance,Ok,Satya Ranjan Panda,27-Jul-2023 01:05 PM,finance_433314.pdf,BOQ Comparative Chart,1,2112346,DIPAK RANJAN SETHI,11-Apr-2023 04:48 PM,Rejected-AOC,L2,27-Jul-2023 05:36 PM,1.0,2118670.0,Sasmita Sethi,INR,"2,559,956",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||NISCHINTAKOILI Block,2023_PRBNC_87497_8,NKB-01/2022-23,Construction of Sub Centre at Jairampur under Jairampur GP,"BDO, Nischintakoili",Internal,"ABDO,AEE,SO, Cashier, JE",Satya Ranjan Panda,27-Jul-2023 05:19 PM,techsummary_433314.pdf (412.56 KB),AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,2,2118670,Sasmita Sethi,21-Apr-2023 02:46 PM,Accepted-AOC,L1,27-Jul-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2118231,SUDHAKAR SAHOO,20-Apr-2023 08:26 PM,Rejected-AOC,L3,27-Jul-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
