Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Rural Water Supply and Sanitation,2023_RWSS_86917_1,EIC/RWSS/62/22-23,Execution of RPWS to 06 villages under 03GPs of Bangomunda Block in the District of Bolangir including 5 years Operation and Maintenance,Secretary,Internal,Director EIC Cheif Engineer Law Finance,Pramod Kumar Nayak,17-Jul-2023 06:10 PM,finsummary_431117.pdf (44.40 KB),Technical,07 bid opened,Pramod Kumar Nayak,31-Mar-2023 04:45 PM,,17-Jul-2023,"INR 205,287,713.37",540.0,Pramod Kumar Nayak,17-Jul-2023 06:13 PM,LOA62.PDF (166.00 KB),Finance,03 bids opened.,Pramod Kumar Nayak,29-Apr-2023 05:33 PM,,BOQ Comparative Chart,1.0,2105888.0,ANUP BUILDERS,INR,"205,287,713",EIC RWSS Bhubaneswar,Internal,CE RWSS Circle Bolangir ACE Oo EIC SE RWSS Division Bolangir SE TP Oo EIC SE D Oo EIC Ao Oo EIC,Pramod Kumar Nayak,28-Apr-2023 06:51 PM,29-Apr-2023 05:00 PM,techsummary_431117.pdf (696.05 KB),1,2105888,ANUP BUILDERS,28-Mar-2023 04:42 PM,Accepted-AOC,L1,17-Jul-2023 06:14 PM,AOC,"10,000",0.0,Nil,Nil,No,Rural Water Supply and Sanitation,EIC/RWSS/62/22-23,2023_RWSS_86917_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,"21,60,696",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Execution of RPWS to 06 villages under 03GPs of Bangomunda Block in the District of Bolangir including 5 years Operation and Maintenance,Execution of RPWS to 06 villages under 03GPs of Bangomunda Block in the District of Bolangir including 5 years Operation and Maintenance,Please refer Tender documents. ,NA ,"21,60,69,585",Civil Works - Water Works,NA ,Tender,180.0,540.0,Bolangir,751001.0,EIC RWSS ODISHA BHUBANESWAR ,EIC RWSS ODISHA BHUBANESWAR ,21-Mar-2023 11:30 AM ,EIC RWSS ODISHA BHUBANESWAR,No ,No,EIC RWSS ODISHA BHUBANESWAR,EIC RWSS ODISHA BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,DTCN,14-Mar-2023 06:00 PM,31-Mar-2023 11:30 AM,14-Mar-2023 06:00 PM,28-Mar-2023 05:00 PM,14-Mar-2023 06:00 PM ,20-Mar-2023 05:00 PM ,14-Mar-2023 06:00 PM,28-Mar-2023 05:00 PM,29-Apr-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2102597,ARIAN CONSTRUCTION,28-Mar-2023 12:30 PM,Rejected-Technical,Reject,28-Apr-2023 06:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2103728,bansal infrastructure,28-Mar-2023 12:34 PM,Rejected-Technical,Reject,28-Apr-2023 06:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2103197,MAA CONSTRUCTION,28-Mar-2023 01:29 PM,Rejected-Finance,L2,17-Jul-2023 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2104987,M A CONSTRUCTION,27-Mar-2023 05:46 PM,Rejected-Technical,Reject,28-Apr-2023 06:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2104333,M/S NCP CONSTRUCTION,28-Mar-2023 11:20 AM,Rejected-Finance,L3,17-Jul-2023 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2104530,SNKANUNGO INFRASTRUCTURE,28-Mar-2023 04:00 PM,Rejected-Technical,Reject,28-Apr-2023 06:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
