Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,985 DT 31.03.2023,2023_OSCSC_87444_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"Chief CSO/ CSO-cum-DM, OSCSC Ltd. Sundargarh","O/o Chief CSO/ CSO-cum-DM, OSCSC Ltd. Sundargarh",Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Bisra Block for the biennial 2023-25,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Bisra Block for the biennial 2023-25,Please refer to tender documents ,NA ,"25,27,609",Handling and Transportation,Transportation ,Tender,45.0,700.0,Sundargarh,770001.0,"O/o C/CSO-cum-DM, OSCSC Ltd., Sundargarh ","O/o C/CSO-cum-DM, OSCSC Ltd., Sundargarh ",05-Apr-2023 11:00 AM ,"O/o Collector Chamber, Sundargarh",No ,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,"5,900",0.0,Nil,Nil,No,"1,26,380",No,fixed,,Nil,Nil,1.0,ICICI BANK,04-Apr-2023 11:00 AM,26-Apr-2023 10:30 AM,04-Apr-2023 11:00 AM,24-Apr-2023 05:30 PM,04-Apr-2023 11:00 AM ,21-Apr-2023 12:00 PM ,04-Apr-2023 11:00 AM,24-Apr-2023 05:30 PM,07-Jun-2023 05:15 PM,AOC,"COLLECTOR, SUNDARGARH",Internal,ALO SUNARGARH RTO SUNDARGARH DSWO SUNDARGARH CSO SUNDARGARH SUBCOLLECTOR SADAR SUNDARGARH,Durga Charan Beshra,06-Jun-2023 11:53 AM,07-Jun-2023 05:15 PM,techsummary_432965.pdf (1261.64 KB),1.0,2113733.0,SANTOSH YADAV,INR,"2,527,609",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,2023_OSCSC_87444_1,985 DT 31.03.2023,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Bisra Block for the biennial 2023-25,Finance,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Bisra Block for the biennial 2023-25,Durga Charan Beshra,03-Jul-2023 06:22 PM,finance_432965.pdf,BOQ Comparative Chart,Technical,Proceedings of DLTC for finalization Technical Bid for Bisra Block for Level-II Transport Contractor for biennial 2023-25,Durga Charan Beshra,06-Jun-2023 11:46 AM,technical_432965.pdf,1.0,2119651.0,DINDAYAL SHAH,23-Apr-2023 05:51 PM,Not Admitted-Finance,Price Bid not complied,03-Jul-2023 06:22 PM,03-Jul-2023,"INR 2,527,609",637.0,Durga Charan Beshra,03-Jul-2023 07:26 PM,ProceedingsBisra.pdf (470.00 KB),Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS point of Bisra Block for the biennial 2023-25,"COLLECTOR, SUNDARGARH",Internal,SUBCOLLECTOR SADAR SUNDARGARH ALO SUNDARGARH RTO SUNDARGARH DSWO SUNDARGARH CSO SUNDARGARH,Durga Charan Beshra,03-Jul-2023 06:34 PM,finsummary_432965.pdf (469.90 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TENDERCALLNOTICE,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2113733.0,SANTOSH YADAV,23-Apr-2023 03:45 PM,Accepted-AOC,Qualified in Financial Bid,03-Jul-2023 07:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
