Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,ICICI BANK,08-Jun-2023 09:00 AM,23-Jun-2023 11:30 AM,08-Jun-2023 09:00 AM,22-Jun-2023 05:30 PM,08-Jun-2023 09:00 AM ,13-Jun-2023 11:00 AM ,08-Jun-2023 09:00 AM,22-Jun-2023 05:30 PM,23-Jun-2023 06:05 PM,APPOINTMENT OF HANDLING CONTRACTOR FOR HANDLING OF FOOD GRAINS AT RRC(EXCEPT PEG),APPOINTMENT OF HANDLING CONTRACTOR FOR HANDLING OF FOOD GRAINS AT RRC (EXCEPT PEG),Please refer Tender documents. ,NA ,,Handling and Transportation,HANDLING OF FOOD GRAINS ,Tender,45.0,730.0,SERVICE,768204.0,"DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA ","DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA, COLLOCTORIATE BUILDING, (2ND FLOOR), JHARSUGUDA ",16-Jun-2023 11:00 AM ,"OFFICE CHAMBER OF COLLECTOR, JHARSUGUDA",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,1823 (HC) DT. 06.06.2023,2023_OSCSC_89700_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"3,29,952",No,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,"DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA","DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA, COLLOCTORIATE BUILDING, (2ND FLOOR), JHARSUGUDA",AOC,14-Jul-2023,INR 0,730.0,Chikkala Chandra Rao,19-Jul-2023 01:11 PM,1990_HC_APPOINT.pdf (83.00 KB),AOC,"COLLECTOR, JHARSUGUDA",Internal,"DSWO, JHARSUGUDA, RTO, JHARSUGUDA, DLO, JHARSUGUDA, CSO-CUM-DM, JHARSUGUDA",Sibanarayan Sethy,14-Jul-2023 08:44 PM,finsummary_440576.pdf (101.12 KB),Finance,Proceeding Handling Contractor Biennial 2023-25,SANTOSHINI PANDA,23-Jun-2023 06:37 PM,finance_440576.pdf,BOQ Comparative Chart,Technical,PROCEEDING OF THE DISTRICT LEVEL TENDER COMMITTEE HANDLING CONTRACTOR FOR THE BIENNIAL-2023-2025.,Chikkala Chandra Rao,23-Jun-2023 05:58 PM,technical_440576.pdf,1,2164531,MARKSON MULTITASKING AGENCY,22-Jun-2023 02:28 PM,Rejected-Finance,25 PERCENT EXCESS OF SCHEDULE RATE (ASOR),14-Jul-2023 08:44 PM,1.0,2164918.0,SAMIR MOHAPATRA,INR,7.84,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2023_OSCSC_89700_1,1823 (HC) DT. 06.06.2023,APPOINTMENT OF HANDLING CONTRACTOR FOR HANDLING OF FOOD GRAINS AT RRC(EXCEPT PEG),Santoshini Panda,Internal,,Chikkala Chandra Rao,23-Jun-2023 06:00 PM,23-Jun-2023 06:05 PM,techsummary_440576.pdf (567.47 KB),AOC
,,.pdf,TENDER DOCUMENTS,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2164082,OM SINGH CHARAN,21-Jun-2023 05:27 PM,Rejected-Finance,21 PERCENT EXCESS OF SCHEDULE RATE (ASOR),14-Jul-2023 08:44 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2164918,SAMIR MOHAPATRA,22-Jun-2023 01:27 PM,Accepted-AOC,2 PERCENT BELOW OF SCHEDULE RATE,19-Jul-2023 01:12 PM,,,,,,,,,,,,,,,,,AOC
